stage,size,variant,implementation_mode,kappa,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20300936,3.0,0.3325972222222222,0.672,0.004,0.012,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20308958,2.0,0.35408333333333336,0.784,0.1,0.432,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20308958,2.5,0.3391527777777778,0.7,0.036,0.156,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20308958,3.0,0.35880555555555554,0.724,0.004,0.008,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20316980,2.0,0.3636388888888889,0.788,0.08,0.272,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20316980,2.5,0.3461388888888889,0.704,0.012,0.024,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20316980,3.0,0.33675,0.676,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20260826,2.0,0.5010833333333333,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20260826,2.5,0.49772222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20260826,3.0,0.4975277777777778,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20268848,2.0,0.5004722222222222,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20268848,2.5,0.5028611111111111,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20268848,3.0,0.5033611111111111,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20276870,2.0,0.4993888888888889,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20276870,2.5,0.49855555555555553,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20276870,3.0,0.49830555555555556,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20284892,2.0,0.4975,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20284892,2.5,0.49822222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20284892,3.0,0.50075,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20292914,2.0,0.5003055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20292914,2.5,0.4990277777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20292914,3.0,0.5037222222222222,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20300936,2.0,0.4984166666666667,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20300936,2.5,0.4985,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20300936,3.0,0.4985833333333333,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20308958,2.0,0.5040555555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20308958,2.5,0.5037777777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20308958,3.0,0.4994166666666667,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20316980,2.0,0.5033055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20316980,2.5,0.5005,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.95,20316980,3.0,0.4978888888888889,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20260826,2.0,0.5010833333333333,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20260826,2.5,0.49772222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20260826,3.0,0.4975277777777778,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20268848,2.0,0.5004722222222222,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20268848,2.5,0.5028611111111111,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20268848,3.0,0.5033611111111111,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20276870,2.0,0.4993888888888889,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20276870,2.5,0.49855555555555553,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20276870,3.0,0.49830555555555556,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20284892,2.0,0.4975,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20284892,2.5,0.49822222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20284892,3.0,0.50075,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20292914,2.0,0.5003055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20292914,2.5,0.4990277777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20292914,3.0,0.5037222222222222,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20300936,2.0,0.4984166666666667,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20300936,2.5,0.4985,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20300936,3.0,0.4985833333333333,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20308958,2.0,0.5040555555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20308958,2.5,0.5037777777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20308958,3.0,0.4994166666666667,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20316980,2.0,0.5033055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20316980,2.5,0.5005,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.0,20316980,3.0,0.4978888888888889,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20260826,2.0,0.5010833333333333,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20260826,2.5,0.49772222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20260826,3.0,0.4975277777777778,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20268848,2.0,0.5004722222222222,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20268848,2.5,0.5028611111111111,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20268848,3.0,0.5033611111111111,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20276870,2.0,0.4993888888888889,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20276870,2.5,0.49855555555555553,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20276870,3.0,0.49830555555555556,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20284892,2.0,0.4975,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20284892,2.5,0.49822222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20284892,3.0,0.50075,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20292914,2.0,0.5003055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20292914,2.5,0.4990277777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20292914,3.0,0.5037222222222222,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20300936,2.0,0.4984166666666667,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20300936,2.5,0.4985,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20300936,3.0,0.4985833333333333,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20308958,2.0,0.5040555555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20308958,2.5,0.5037777777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20308958,3.0,0.4994166666666667,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20316980,2.0,0.5033055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20316980,2.5,0.5005,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.1,20316980,3.0,0.4978888888888889,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20260826,2.0,0.5010833333333333,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20260826,2.5,0.49772222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20260826,3.0,0.4975277777777778,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20268848,2.0,0.5004722222222222,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20268848,2.5,0.5028611111111111,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20268848,3.0,0.5033611111111111,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20276870,2.0,0.4993888888888889,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20276870,2.5,0.49855555555555553,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20276870,3.0,0.49830555555555556,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20284892,2.0,0.4975,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20284892,2.5,0.49822222222222223,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20284892,3.0,0.50075,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20292914,2.0,0.5003055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20292914,2.5,0.4990277777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20292914,3.0,0.5037222222222222,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20300936,2.0,0.4984166666666667,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20300936,2.5,0.4985,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20300936,3.0,0.4985833333333333,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20308958,2.0,0.5040555555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20308958,2.5,0.5037777777777778,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20308958,3.0,0.4994166666666667,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20316980,2.0,0.5033055555555556,1.0,0.0,0.0,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20316980,2.5,0.5005,1.0,0.0,0.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,1.25,20316980,3.0,0.4978888888888889,1.0,0.0,0.0,0.0005909722222222222,0.0102,250,72000
