size,anchor,variant,implementation_mode,lambda_mem,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20300936,2.5,0.014958333333333334,0.2,0.056,0.492,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20300936,3.0,0.004083333333333333,0.108,0.008,0.04,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20308958,2.0,0.027875,0.272,0.124,1.42,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20308958,2.5,0.009583333333333333,0.176,0.04,0.456,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20308958,3.0,0.009208333333333334,0.148,0.032,0.268,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20316980,2.0,0.0275,0.256,0.112,1.192,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20316980,2.5,0.016916666666666667,0.192,0.06,0.672,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.1,20316980,3.0,0.0077083333333333335,0.128,0.024,0.22,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20260826,2.0,0.028041666666666666,0.272,0.132,1.484,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20260826,2.5,0.010291666666666666,0.184,0.052,0.516,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20260826,3.0,0.0057083333333333335,0.112,0.012,0.084,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20268848,2.0,0.028958333333333332,0.308,0.172,1.732,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20268848,2.5,0.016416666666666666,0.208,0.056,0.632,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20268848,3.0,0.006791666666666666,0.144,0.028,0.212,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20276870,2.0,0.021375,0.26,0.128,1.268,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20276870,2.5,0.014166666666666666,0.208,0.072,0.536,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20276870,3.0,0.00625,0.136,0.04,0.384,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20284892,2.0,0.029041666666666667,0.272,0.128,1.284,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20284892,2.5,0.015708333333333335,0.176,0.064,0.524,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20284892,3.0,0.008458333333333333,0.156,0.024,0.14,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20292914,2.0,0.028625,0.268,0.152,1.62,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20292914,2.5,0.014958333333333334,0.188,0.076,0.7,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20292914,3.0,0.00575,0.14,0.028,0.152,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20300936,2.0,0.023458333333333335,0.248,0.116,1.14,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20300936,2.5,0.0105,0.204,0.06,0.392,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20300936,3.0,0.00425,0.104,0.008,0.072,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20308958,2.0,0.027875,0.232,0.128,1.364,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20308958,2.5,0.010583333333333333,0.152,0.04,0.424,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20308958,3.0,0.00825,0.16,0.028,0.208,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20316980,2.0,0.0245,0.248,0.124,1.248,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20316980,2.5,0.018833333333333334,0.212,0.064,0.544,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.25,20316980,3.0,0.009041666666666667,0.18,0.032,0.22,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20260826,2.0,0.027541666666666666,0.288,0.14,1.484,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20260826,2.5,0.010958333333333334,0.184,0.068,0.668,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20260826,3.0,0.006458333333333333,0.116,0.016,0.092,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20268848,2.0,0.029,0.296,0.188,1.88,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20268848,2.5,0.016291666666666666,0.192,0.072,0.764,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20268848,3.0,0.0075,0.128,0.032,0.184,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20276870,2.0,0.024541666666666666,0.264,0.132,1.308,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20276870,2.5,0.012041666666666668,0.184,0.064,0.572,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20276870,3.0,0.007,0.124,0.04,0.304,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20284892,2.0,0.028291666666666666,0.276,0.124,1.3,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20284892,2.5,0.014583333333333334,0.176,0.076,0.72,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20284892,3.0,0.00625,0.128,0.036,0.232,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20292914,2.0,0.02808333333333333,0.296,0.152,1.576,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20292914,2.5,0.018041666666666668,0.208,0.076,0.644,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20292914,3.0,0.008291666666666666,0.148,0.024,0.18,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20300936,2.0,0.025208333333333333,0.26,0.112,1.116,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20300936,2.5,0.012791666666666666,0.16,0.056,0.428,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20300936,3.0,0.0045,0.108,0.016,0.072,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20308958,2.0,0.029333333333333333,0.276,0.152,1.536,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20308958,2.5,0.010166666666666666,0.16,0.048,0.48,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20308958,3.0,0.007958333333333333,0.156,0.032,0.324,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20316980,2.0,0.026375,0.268,0.128,1.212,0.025252083333333335,0.26,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20316980,2.5,0.018916666666666665,0.228,0.096,0.848,0.01286875,0.148,250,24000
N96_M48,lambda,additive,lambda_pSA_extended,1.4,20316980,3.0,0.007083333333333333,0.136,0.036,0.248,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20260826,2.0,0.059208333333333335,0.56,0.448,7.26,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20260826,2.5,0.02475,0.32,0.212,3.072,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20260826,3.0,0.015041666666666667,0.192,0.104,1.524,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20268848,2.0,0.063125,0.544,0.436,7.308,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20268848,2.5,0.03204166666666667,0.36,0.22,3.324,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20268848,3.0,0.014541666666666666,0.204,0.092,1.252,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20276870,2.0,0.0585,0.516,0.4,6.344,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20276870,2.5,0.032875,0.36,0.248,3.628,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20276870,3.0,0.020083333333333335,0.24,0.116,1.728,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20284892,2.0,0.059,0.536,0.4,6.28,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20284892,2.5,0.03133333333333333,0.356,0.232,3.48,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20284892,3.0,0.0155,0.228,0.104,1.4,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20292914,2.0,0.0575,0.56,0.432,7.048,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20292914,2.5,0.034875,0.388,0.26,3.996,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20292914,3.0,0.014208333333333333,0.236,0.088,1.092,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20300936,2.0,0.059,0.572,0.42,6.768,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20300936,2.5,0.036166666666666666,0.372,0.224,3.496,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20300936,3.0,0.013416666666666667,0.204,0.088,1.208,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20308958,2.0,0.057,0.54,0.456,7.368,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20308958,2.5,0.03283333333333333,0.384,0.252,4.104,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20308958,3.0,0.01225,0.192,0.076,1.072,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20316980,2.0,0.06129166666666667,0.572,0.468,7.324,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20316980,2.5,0.03804166666666667,0.4,0.26,4.092,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.0,20316980,3.0,0.016958333333333332,0.22,0.088,1.364,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20260826,2.0,0.07804166666666666,0.78,0.728,11.684,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20260826,2.5,0.03825,0.48,0.412,6.048,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20260826,3.0,0.022958333333333334,0.32,0.236,3.436,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20268848,2.0,0.07966666666666666,0.748,0.72,12.192,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20268848,2.5,0.047625,0.544,0.476,7.348,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20268848,3.0,0.024916666666666667,0.304,0.232,3.44,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20276870,2.0,0.07395833333333333,0.736,0.704,11.244,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20276870,2.5,0.049708333333333334,0.564,0.516,7.564,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20276870,3.0,0.029791666666666668,0.396,0.28,4.252,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20284892,2.0,0.07575,0.768,0.728,11.392,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20284892,2.5,0.048125,0.54,0.504,7.564,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20284892,3.0,0.024958333333333332,0.312,0.268,3.724,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20292914,2.0,0.077,0.76,0.724,11.928,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20292914,2.5,0.04766666666666667,0.52,0.472,7.264,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20292914,3.0,0.02375,0.344,0.232,3.32,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20300936,2.0,0.07479166666666667,0.76,0.704,11.572,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20300936,2.5,0.049041666666666664,0.56,0.5,7.556,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20300936,3.0,0.021291666666666667,0.3,0.2,2.876,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20308958,2.0,0.07258333333333333,0.744,0.696,11.384,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20308958,2.5,0.04845833333333333,0.552,0.48,7.348,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20308958,3.0,0.02,0.3,0.196,2.848,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20316980,2.0,0.07704166666666666,0.804,0.78,12.164,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20316980,2.5,0.050541666666666665,0.58,0.488,7.7,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.5,20316980,3.0,0.02575,0.344,0.26,3.768,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20260826,2.0,0.08658333333333333,0.872,0.84,13.688,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20260826,2.5,0.05075,0.6,0.564,8.32,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20260826,3.0,0.029541666666666667,0.404,0.316,4.596,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20268848,2.0,0.08991666666666667,0.856,0.84,14.232,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20268848,2.5,0.05570833333333333,0.656,0.596,9.06,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20268848,3.0,0.03245833333333333,0.436,0.36,5.148,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20276870,2.0,0.08175,0.828,0.804,13.04,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20276870,2.5,0.058583333333333334,0.66,0.612,9.336,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20276870,3.0,0.035666666666666666,0.428,0.392,5.84,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20284892,2.0,0.084,0.844,0.836,13.224,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20284892,2.5,0.057291666666666664,0.656,0.616,9.508,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20284892,3.0,0.03254166666666667,0.4,0.348,5.18,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20292914,2.0,0.08554166666666667,0.852,0.832,13.596,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20292914,2.5,0.057041666666666664,0.628,0.584,9.148,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20292914,3.0,0.0315,0.424,0.352,4.912,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20300936,2.0,0.083125,0.86,0.804,13.26,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20300936,2.5,0.058458333333333334,0.656,0.608,9.532,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20300936,3.0,0.030583333333333334,0.444,0.344,4.824,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20308958,2.0,0.083875,0.88,0.872,13.884,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20308958,2.5,0.058875,0.672,0.616,9.596,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20308958,3.0,0.02825,0.388,0.284,4.344,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20316980,2.0,0.08579166666666667,0.888,0.872,13.836,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20316980,2.5,0.0625,0.7,0.632,10.024,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.8,20316980,3.0,0.03191666666666667,0.396,0.368,5.152,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20260826,2.0,0.08741666666666667,0.868,0.856,14.144,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20260826,2.5,0.05266666666666667,0.632,0.58,8.816,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20260826,3.0,0.030916666666666665,0.396,0.352,5.072,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20268848,2.0,0.092375,0.904,0.884,14.796,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20268848,2.5,0.0585,0.692,0.64,9.672,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20268848,3.0,0.034,0.432,0.364,5.488,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20276870,2.0,0.08404166666666667,0.844,0.84,13.692,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20276870,2.5,0.062875,0.692,0.68,10.292,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20276870,3.0,0.036083333333333335,0.428,0.384,5.976,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20284892,2.0,0.086,0.86,0.856,13.64,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20284892,2.5,0.06433333333333334,0.728,0.704,10.976,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20284892,3.0,0.033916666666666664,0.456,0.392,5.536,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20292914,2.0,0.08825,0.876,0.864,14.288,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20292914,2.5,0.060208333333333336,0.7,0.652,9.788,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20292914,3.0,0.03325,0.448,0.376,5.4,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20300936,2.0,0.083,0.84,0.82,13.416,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20300936,2.5,0.060125,0.664,0.636,9.788,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20300936,3.0,0.03054166666666667,0.42,0.328,4.916,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20308958,2.0,0.08241666666666667,0.832,0.824,13.608,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20308958,2.5,0.058291666666666665,0.652,0.608,9.572,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20308958,3.0,0.02875,0.384,0.316,4.648,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20316980,2.0,0.08720833333333333,0.892,0.864,13.868,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20316980,2.5,0.0625,0.684,0.652,10.384,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.9,20316980,3.0,0.035958333333333335,0.448,0.388,5.772,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20260826,2.0,0.08854166666666667,0.86,0.848,14.204,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20260826,2.5,0.05125,0.588,0.556,8.544,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20260826,3.0,0.030208333333333334,0.404,0.332,4.804,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20268848,2.0,0.09079166666666667,0.876,0.844,14.276,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20268848,2.5,0.06041666666666667,0.704,0.664,10.112,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20268848,3.0,0.03575,0.484,0.384,5.72,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20276870,2.0,0.08554166666666667,0.884,0.856,13.932,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20276870,2.5,0.06295833333333334,0.688,0.66,10.124,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20276870,3.0,0.04008333333333333,0.48,0.448,6.76,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20284892,2.0,0.08679166666666667,0.88,0.872,13.7,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20284892,2.5,0.06120833333333333,0.7,0.672,10.556,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20284892,3.0,0.03854166666666667,0.496,0.444,6.308,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20292914,2.0,0.08833333333333333,0.876,0.864,14.248,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20292914,2.5,0.06216666666666667,0.696,0.664,10.168,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20292914,3.0,0.035916666666666666,0.488,0.404,5.744,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20300936,2.0,0.08445833333333333,0.86,0.824,13.668,0.025252083333333335,0.26,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20300936,2.5,0.06133333333333333,0.688,0.652,10.072,0.01286875,0.148,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20300936,3.0,0.030125,0.428,0.34,4.852,0.005091666666666667,0.0716,250,24000
N96_M48,lambda,normalized,lambda_pSA_normalized,0.95,20308958,2.0,0.08570833333333333,0.88,0.868,14.084,0.025252083333333335,0.26,250,24000
