size,variant,implementation_mode,lambda_mem,EbNo_dB,cycle_start,cycle_end,cycle_mid,I0_mean_n,I0_mean_mean,I0_mean_sd,I0_mean_sem,I0_mean_ci_low,I0_mean_ci_high,syndrome_weight_n,syndrome_weight_mean,syndrome_weight_sd,syndrome_weight_sem,syndrome_weight_ci_low,syndrome_weight_ci_high,syndrome_weight_fraction_n,syndrome_weight_fraction_mean,syndrome_weight_fraction_sd,syndrome_weight_fraction_sem,syndrome_weight_fraction_ci_low,syndrome_weight_fraction_ci_high,syndrome_violation_rate_n,syndrome_violation_rate_mean,syndrome_violation_rate_sd,syndrome_violation_rate_sem,syndrome_violation_rate_ci_low,syndrome_violation_rate_ci_high,state_BER_n,state_BER_mean,state_BER_sd,state_BER_sem,state_BER_ci_low,state_BER_ci_high,bit_flip_rate_n,bit_flip_rate_mean,bit_flip_rate_sd,bit_flip_rate_sem,bit_flip_rate_ci_low,bit_flip_rate_ci_high,backflip_rate_n,backflip_rate_mean,backflip_rate_sd,backflip_rate_sem,backflip_rate_ci_low,backflip_rate_ci_high,backflip_probability_n,backflip_probability_mean,backflip_probability_sd,backflip_probability_sem,backflip_probability_ci_low,backflip_probability_ci_high,repair_rate_n,repair_rate_mean,repair_rate_sd,repair_rate_sem,repair_rate_ci_low,repair_rate_ci_high,repair_probability_n,repair_probability_mean,repair_probability_sd,repair_probability_sem,repair_probability_ci_low,repair_probability_ci_high,q_lag1_product_n,q_lag1_product_mean,q_lag1_product_sd,q_lag1_product_sem,q_lag1_product_ci_low,q_lag1_product_ci_high,q_lag1_cosine_n,q_lag1_cosine_mean,q_lag1_cosine_sd,q_lag1_cosine_sem,q_lag1_cosine_ci_low,q_lag1_cosine_ci_high,q_sign_persistence_n,q_sign_persistence_mean,q_sign_persistence_sd,q_sign_persistence_sem,q_sign_persistence_ci_low,q_sign_persistence_ci_high,q_used_source_product_n,q_used_source_product_mean,q_used_source_product_sd,q_used_source_product_sem,q_used_source_product_ci_low,q_used_source_product_ci_high,q_mean_n,q_mean_mean,q_mean_sd,q_mean_sem,q_mean_ci_low,q_mean_ci_high,q_abs_mean_n,q_abs_mean_mean,q_abs_mean_sd,q_abs_mean_sem,q_abs_mean_ci_low,q_abs_mean_ci_high,memory_source_mean_delta_n,memory_source_mean_delta_mean,memory_source_mean_delta_sd,memory_source_mean_delta_sem,memory_source_mean_delta_ci_low,memory_source_mean_delta_ci_high,memory_source_second_moment_delta_n,memory_source_second_moment_delta_mean,memory_source_second_moment_delta_sd,memory_source_second_moment_delta_sem,memory_source_second_moment_delta_ci_low,memory_source_second_moment_delta_ci_high
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20201,20300,20250.5,200,8.307001233038433,6.554468419685221e-07,4.6347090666324933e-08,8.307001142198136,8.30700132387873,200,67.52424999999998,0.9375041373466362,0.06629155329082509,67.39431855554996,67.65418144445,200,0.4689184027777777,0.0065104453982358906,0.0004603580089637351,0.46801610108020875,0.46982070447534663,200,1.0,0.0,0.0,1.0,1.0,200,0.34816440972222246,0.00986729146829868,0.0006977228709178162,0.34679687289522354,0.3495319465492214,200,0.21050329861111103,0.005040121694943953,0.0003563904228500305,0.20980477338232498,0.21120182383989708,200,0.16153686706237508,0.005669005109418863,0.0004008591955451264,0.16075118303910663,0.16232255108564353,200,0.10524756944444447,0.002532093591404921,0.00017904605490814187,0.10489663917682451,0.10559849971206442,200,0.30242811560497146,0.007116982733650493,0.0005032466752551835,0.3014417521214713,0.30341447908847163,200,0.10525572916666666,0.002524420329266087,0.0001785034733389227,0.10490586235892237,0.10560559597441095,200,0.35497636363262935,0.009568174764387304,0.0006765721259476259,0.353650282265772,0.3563024449994867,200,0.5608607745248928,0.011802190076941893,0.0008345408636258193,0.5592250744321862,0.5624964746175994,200,0.7254710069444448,0.003927261334089056,0.0002776993120826099,0.7249267162927628,0.7260152975961267,200,0.35497636363262935,0.009568174764387304,0.0006765721259476259,0.353650282265772,0.3563024449994867,200,-0.0012529814777002882,0.02332283626702816,0.0016491735680919156,-0.0044853616711604425,0.0019793987157598666,200,0.6397768388827142,0.005239757938363763,0.00037050683699930607,0.6390506454821956,0.6405030322832328,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20301,20400,20350.5,200,8.309311916503074,0.0,0.0,8.309311916503074,8.309311916503074,200,67.6617,0.8636053386258702,0.06106611912112574,67.54201040652259,67.7813895934774,200,0.4698729166666667,0.005997259296011113,0.00042407027167435177,0.469041738934185,0.4707040943991484,200,1.0,0.0,0.0,1.0,1.0,200,0.34862604166666666,0.00961701994320387,0.0006800260016645723,0.3472931907034041,0.34995889262992924,200,0.21136562499999992,0.004574108292205586,0.00032343829913001877,0.2107316859337051,0.21199956406629475,200,0.16230293776655827,0.0053020825329347905,0.00037491385134489366,0.16156810661792229,0.16303776891519425,200,0.10567569444444447,0.0023391312385120807,0.00016540155608371797,0.10535150739452039,0.10599988149436855,200,0.3032765152749105,0.007067085134277072,0.000499718382166996,0.3022970672458632,0.3042559633039578,200,0.10568993055555558,0.002256592255517617,0.00015956516862495533,0.10537718282505067,0.10600267828606048,200,0.35340296123654197,0.009947305232580268,0.0007033806984489934,0.35202433506758196,0.354781587405502,200,0.5592464202186149,0.011780840286934718,0.0008330312054967211,0.5576136790558414,0.5608791613813885,200,0.7248090277777781,0.004268538187255058,0.00030183122979617847,0.7242174385673776,0.7254006169881786,200,0.35340296123654197,0.009947305232580268,0.0007033806984489934,0.35202433506758196,0.354781587405502,200,-0.0009338287752922243,0.02218400612537083,0.0015686461165133623,-0.004008375163658415,0.0021407176130739656,200,0.6387733107275723,0.006049589252206778,0.0004277705583628668,0.637934880433181,0.6396117410219635,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20401,20500,20450.5,200,8.311576502396523,6.760417985995635e-07,4.780337401553015e-08,8.31157640870191,8.311576596091136,200,67.52570000000004,0.8880029596085375,0.06279129144529207,67.40262906876727,67.64877093123282,200,0.46892847222222217,0.0061666872195332905,0.0004360506350388405,0.468073812977546,0.4697831314668983,200,1.0,0.0,0.0,1.0,1.0,200,0.34823229166666664,0.008896884401695558,0.0006291047291871748,0.34699924639745977,0.3494653369358735,200,0.21039565972222224,0.004740095919683733,0.00033517539682830524,0.20973871594443877,0.2110526035000057,200,0.16145238102575948,0.005227909096505113,0.0003696689973565602,0.16072782979094064,0.16217693226057833,200,0.10518854166666664,0.0023825535073989184,0.00016847197416215682,0.10485833659730881,0.10551874673602446,200,0.30219778315230106,0.006716403987796382,0.00047492148049591915,0.30126693705052904,0.3031286292540731,200,0.1052071180555556,0.002375414891458617,0.00016796719778818949,0.10487790234789075,0.10553633376322046,200,0.35447363316138014,0.009115281618873844,0.0006445477445130786,0.3532103195821345,0.3557369467406258,200,0.5606003482667243,0.010720846925888575,0.0007580783561358764,0.559114514688698,0.5620861818447507,200,0.7253749999999998,0.0040224856451759345,0.0002844326876929448,0.7248175119321216,0.7259324880678779,200,0.35447363316138014,0.009115281618873844,0.0006445477445130786,0.3532103195821345,0.3557369467406258,200,-0.0008168345036810478,0.022025744692431376,0.0015574553432701832,-0.0038694469764906066,0.0022357779691285114,200,0.6391579251386356,0.0056737161486888595,0.0004011923163265514,0.6383715881986355,0.6399442620786356,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20501,20600,20550.5,200,8.31379514083635,0.0,0.0,8.31379514083635,8.31379514083635,200,67.47945000000001,0.8433054118083475,0.05963069753009965,67.36257383284102,67.596326167159,200,0.4686072916666667,0.005856287582011031,0.000414102066181857,0.46779565161695025,0.46941893171638316,200,1.0,0.0,0.0,1.0,1.0,200,0.347505034722222,0.008402075774913469,0.0005941164756484529,0.34634056642995104,0.34866950301449295,200,0.21036736111111096,0.004292816805107102,0.00030354798732828015,0.20977240705594752,0.2109623151662744,200,0.16125266768602944,0.004745865100644499,0.0003355833395262302,0.16059492434055803,0.16191041103150086,200,0.10518559027777773,0.002178689109693021,0.0001540565843561217,0.10488363937243973,0.10548754118311572,200,0.30277895405656136,0.006585164893586707,0.000465641475148675,0.30186629676526994,0.3036916113478528,200,0.1051817708333333,0.002136795357858485,0.000151094248754967,0.10488562610577357,0.10547791556089303,200,0.3549258339606032,0.009101023601097581,0.0006435395504074912,0.3536644964418045,0.3561871714794019,200,0.5611298551817876,0.010896131224815336,0.0007704728277765406,0.5596197284393456,0.5626399819242296,200,0.725690625,0.004011161234340958,0.00028363193092350935,0.7251347064153899,0.7262465435846102,200,0.3549258339606032,0.009101023601097581,0.0006435395504074912,0.3536644964418045,0.3561871714794019,200,-0.0012491025452313082,0.02208161177930426,0.0015614057428674788,-0.004309457801251566,0.00181125271078895,200,0.6393798754856308,0.005480160471351519,0.00038750586312831254,0.6386203639938993,0.6401393869773623,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20601,20700,20650.5,200,8.315967978298728,8.866205068350384e-07,6.269353727221093e-08,8.315967855419395,8.315968101178061,200,67.61224999999999,0.9438100042492668,0.06673744541563607,67.48144460698535,67.74305539301463,200,0.46952951388888914,0.006554236140592467,0.00046345448205108793,0.468621143104069,0.4704378846737093,200,1.0,0.0,0.0,1.0,1.0,200,0.3484529513888887,0.009091836077712861,0.0006428898943987266,0.3471928871958672,0.3497130155819102,200,0.21110798611111112,0.005170137476849128,0.0003655839269546725,0.21039144161427997,0.21182453060794226,200,0.16207644205706473,0.005485167920443123,0.0003878599432492245,0.16131623656829625,0.1628366475458332,200,0.10556631944444449,0.002617625027172833,0.0001850940407317531,0.10520353512461025,0.10592910376427872,200,0.3030184598918723,0.007719804937099231,0.0005458726420460255,0.3019485495134621,0.3040883702702825,200,0.10554166666666663,0.0025690152734388566,0.00018165681208204282,0.10518561931498582,0.10589771401834744,200,0.3535987111790644,0.010040327933873326,0.0007099583967378546,0.3522071927214582,0.3549902296366706,200,0.5592483075782548,0.012375972280501262,0.0008751133923319183,0.5575330853292843,0.5609635298272254,200,0.724691666666666,0.004823220860244488,0.0003410532177439291,0.7240232023598878,0.7253601309734441,200,0.3535987111790644,0.010040327933873326,0.0007099583967378546,0.3522071927214582,0.3549902296366706,200,-0.0004738299752346447,0.022191976419200805,0.0015692097013948845,-0.003549480989968618,0.002601821039499329,200,0.6391111232783947,0.005284316836052606,0.0003736576268711039,0.6383787543297273,0.639843492227062,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20701,20800,20750.5,200,8.318095157667743,0.0,0.0,8.318095157667743,8.318095157667743,200,67.62095000000001,0.8426451517443956,0.05958401009324294,67.50416534021726,67.73773465978276,200,0.46958993055555576,0.005851702442663802,0.00041377784786934585,0.46877892597373183,0.4704009351373797,200,1.0,0.0,0.0,1.0,1.0,200,0.34889913194444455,0.009232209200890384,0.0006528157731282427,0.3476196130291132,0.3501786508597759,200,0.211079513888889,0.004782230447482969,0.0003381547578611985,0.21041673056348104,0.21174229721429694,200,0.16216569545514478,0.005338953207551826,0.0003775210017497565,0.16142575429171527,0.1629056366185743,200,0.10555017361111113,0.0024305607838253215,0.0001718666012328975,0.10521331507269466,0.1058870321495276,200,0.30259522321366944,0.007179140472913265,0.0005076418911487767,0.30160024510701783,0.30359020132032105,200,0.10552934027777783,0.002370704886413479,0.00016763415013750548,0.10520077734350831,0.10585790321204734,200,0.3539875840945004,0.009442863345110209,0.0006677112705145314,0.3526788700042919,0.35529629818470887,200,0.5599804516208436,0.011483374579825354,0.0008119972036299729,0.5583889371017289,0.5615719661399584,200,0.7249468749999997,0.003985984091787076,0.0002818516381004343,0.7243944457893228,0.7254993042106765,200,0.3539875840945004,0.009442863345110209,0.0006677112705145314,0.3526788700042919,0.35529629818470887,200,-0.0013219138015741446,0.023108961847284257,0.0016340503628395904,-0.004524652512739742,0.0018808249095914524,200,0.6389719688014259,0.005329402255327744,0.00037684564744131275,0.638233351332441,0.6397105862704109,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20801,20900,20850.5,200,8.320176818281654,0.0,0.0,8.320176818281654,8.320176818281654,200,67.59204999999997,0.8618743729075814,0.0609437213613854,67.47260030613165,67.71149969386829,200,0.46938923611111105,0.0059852387007428955,0.00042322028723154625,0.4685597243481372,0.4702187478740849,200,1.0,0.0,0.0,1.0,1.0,200,0.3478602430555554,0.00821798250385968,0.0005810991156151582,0.3467212887889497,0.3489991973221611,200,0.21070295138888892,0.004505487738690517,0.0003185860932580908,0.21007852264610305,0.2113273801316748,200,0.1615667735520883,0.004758671517370361,0.000336488889937186,0.16090725532781142,0.16222629177636516,200,0.10532621527777776,0.002253108983570776,0.0001593188641035225,0.10501395030413485,0.10563848025142067,200,0.3029815756388694,0.007103741664716573,0.0005023103902918502,0.30199704727389737,0.30396610400384144,200,0.10537673611111113,0.0022731967820970333,0.00016073928595922507,0.10506168711063105,0.10569178511159122,200,0.3553526981227721,0.008890786938136504,0.0006286735734041104,0.35412049791890005,0.35658489832664414,200,0.5613864121341486,0.010861381481690649,0.0007680156498757448,0.5598811014603922,0.5628917228079051,200,0.725463541666667,0.004275029161455804,0.0003022902109835639,0.7248710528531392,0.7260560304801948,200,0.3553526981227721,0.008890786938136504,0.0006286735734041104,0.35412049791890005,0.35658489832664414,200,-0.0006067926738879661,0.022747851311948366,0.001608515992010199,-0.003759484018227956,0.002545898670452024,200,0.6398327524388595,0.005205831604300764,0.0003681078829116314,0.6391112609883527,0.6405542438893663,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,20901,21000,20950.5,200,8.322213095979563,0.0,0.0,8.322213095979563,8.322213095979563,200,67.66714999999998,0.8561643912388126,0.060539964685541674,67.54849166921632,67.78580833078364,200,0.46991076388888864,0.005945586050292924,0.0004204164214290268,0.4690867477028877,0.47073478007488956,200,1.0,0.0,0.0,1.0,1.0,200,0.349327951388889,0.009052156380860248,0.0006400841161267357,0.3480733865212806,0.3505825162564974,200,0.2114571180555555,0.0043694633989684074,0.0003089677199556982,0.21085154132444234,0.21206269478666867,200,0.16257137417285325,0.0050529764939762556,0.00035729939440668363,0.16187106735981616,0.16327168098589034,200,0.10574930555555556,0.002209813862010195,0.00015625743669874426,0.10544304097962602,0.1060555701314851,200,0.30274681510560636,0.006495952843012639,0.0004593332305562269,0.30184652197371614,0.3036471082374966,200,0.10570781249999994,0.0021783778625260744,0.0001540345758578844,0.10540590473131849,0.1060097202686814,200,0.35332221202783465,0.008961004400692247,0.0006336386977971981,0.35208028018015214,0.35456414387551716,200,0.5589789998194228,0.010840588360231548,0.0007665453541571683,0.5574765709252747,0.5604814287135709,200,0.7248342013888888,0.0039469087421887955,0.0002790885936326164,0.7242871877453688,0.7253812150324087,200,0.35332221202783465,0.008961004400692247,0.0006336386977971981,0.35208028018015214,0.35456414387551716,200,-0.0006346475059843427,0.02339005709719396,0.0016539267985766382,-0.0038763440311945533,0.0026070490192258685,200,0.6389431779438268,0.005109439562477312,0.00036129193626905336,0.6382350457487395,0.6396513101389142,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21001,21100,21050.5,200,8.324204123145135,2.704167194398254e-07,1.9121349606212065e-08,8.32420408566729,8.32420416062298,200,67.5722,0.8988335042405542,0.06355712660061633,67.44762803186279,67.6967719681372,200,0.4692513888888886,0.006241899335003743,0.0004413689347264948,0.4683863057768247,0.4701164720009525,200,1.0,0.0,0.0,1.0,1.0,200,0.3478878472222221,0.009115795820155042,0.0006445841040343615,0.34662446237831473,0.34915123206612947,200,0.2108800347222222,0.004736711119278957,0.0003349360552963872,0.21022356005384127,0.21153650939060312,200,0.1617449175586336,0.005317529895149578,0.0003760061448022458,0.1610079455148212,0.162481889602446,200,0.10543368055555562,0.002385781949298159,0.00016870025947811882,0.1051030280469785,0.10576433306413273,200,0.3031946552382665,0.006738882820813781,0.00047651097402189545,0.30226069372918357,0.3041286167473494,200,0.10544635416666667,0.002369643839994789,0.00016755912282572454,0.10511793828592825,0.1057747700474051,200,0.3545297883684353,0.009065024176884966,0.0006409940067095361,0.3532734401152846,0.355786136621586,200,0.5607095260054519,0.011460136830609589,0.0008103540466249748,0.5591212320740669,0.5622978199368368,200,0.7255751736111108,0.004371996159220955,0.00030914681315066784,0.7249692458573355,0.7261811013648861,200,0.3545297883684353,0.009065024176884966,0.0006409940067095361,0.3532734401152846,0.355786136621586,200,-0.0009369475098408152,0.022689964619428248,0.0016044227847280554,-0.004081616167907804,0.0022077211482261737,200,0.6391173484309032,0.0048263514797050565,0.0003412745859689173,0.6384484502424042,0.6397862466194022,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21101,21200,21150.5,200,8.32615002875012,0.0,0.0,8.32615002875012,8.32615002875012,200,67.56599999999999,0.8651975694440043,0.06117870684199743,67.44608973458968,67.6859102654103,200,0.4692083333333332,0.006008316454479846,0.0004248521308477413,0.46837562315687165,0.4700410435097948,200,1.0,0.0,0.0,1.0,1.0,200,0.3485968749999999,0.009441465688402522,0.0006676124412609538,0.34728835461512847,0.34990539538487136,200,0.21092951388888895,0.004801373178278838,0.00033950835333681725,0.2102640775163488,0.2115949502614291,200,0.1619586486147826,0.005434931836625594,0.0003843077156964615,0.16120540549201753,0.16271189173754766,200,0.10545416666666664,0.0024089868152968818,0.000170341091288541,0.1051202981277411,0.10578803520559218,200,0.30266222575517315,0.006909850677362089,0.0004886002270949191,0.3017045693100671,0.3036198822002792,200,0.10547534722222221,0.0024121486095855303,0.00017056466390676304,0.10514104048096495,0.10580965396347947,200,0.35382077129787426,0.009637238486550606,0.0006814556685751914,0.35248511818746686,0.35515642440828166,200,0.5594819840332707,0.011728610676784728,0.0008293380143451424,0.5578564815251542,0.5611074865413871,200,0.7250227430555563,0.004119934690183579,0.00029132337574745064,0.7244517492390913,0.7255937368720212,200,0.35382077129787426,0.009637238486550606,0.0006814556685751914,0.35248511818746686,0.35515642440828166,200,-0.0010576116341570836,0.02261083629981111,0.0015988275675895378,-0.004191313666632578,0.0020760903983184104,200,0.6392212345473929,0.005496107040750483,0.00038863345586417946,0.6384595129738991,0.6399829561208866,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21201,21300,21250.5,200,8.328050938395632,7.46712572824078e-07,5.280055238411592e-08,8.32805083490655,8.328051041884715,200,67.49164999999996,0.8724417173990137,0.061690945456288004,67.37073574690564,67.61256425309429,200,0.46869201388888926,0.006058623037423157,0.0004284093434414952,0.4678523315757439,0.4695316962020346,200,1.0,0.0,0.0,1.0,1.0,200,0.34803871527777763,0.008879225002810028,0.0006278560211168112,0.3468081174763887,0.3492693130791666,200,0.21064027777777772,0.004723852130279592,0.0003340267874643218,0.20998558527434766,0.21129497028120778,200,0.16160579876462366,0.005225978322087691,0.00036953247098821013,0.16088151512148677,0.16233008240776056,200,0.10532378472222219,0.0023648491239397144,0.00016722008520208382,0.1049960333552261,0.10565153608921828,200,0.30270170107638855,0.006712433022027746,0.00047464069081363294,0.3017714053223938,0.3036319968303833,200,0.1053164930555556,0.0023795094789285974,0.00016825672884480795,0.10498670986701977,0.10564627624409142,200,0.3549943288923799,0.00965929321831784,0.0006830151736141775,0.35365561915209615,0.3563330386326637,200,0.5609611099309347,0.011755369093411641,0.0008312301201302128,0.5593318988954795,0.56259032096639,200,0.7255604166666662,0.004347296864950941,0.00030740030930378294,0.7249579120604307,0.7261629212729016,200,0.3549943288923799,0.00965929321831784,0.0006830151736141775,0.35365561915209615,0.3563330386326637,200,-0.001272703764719482,0.02285985513111948,0.001616435858015668,-0.004440918046430191,0.001895510516991227,200,0.6396489950514004,0.005550861707095079,0.0003925051954515666,0.6388796848683153,0.6404183052344855,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21301,21400,21350.5,200,8.329906974353156,2.704167194398254e-07,1.9121349606212065e-08,8.329906936875311,8.329907011831,200,67.7458,0.9247709807486753,0.06539118315319224,67.61763328101975,67.87396671898026,200,0.4704569444444445,0.006422020699624908,0.00045410543856251487,0.469566897784862,0.47134699110402706,200,1.0,0.0,0.0,1.0,1.0,200,0.3492017361111111,0.008775102768206885,0.0006204934673007933,0.34798556891520155,0.35041790330702066,200,0.21170208333333337,0.0046308178030474555,0.00032744826709742457,0.2110602847298224,0.21234388193684434,200,0.1627214812063376,0.005168252675415169,0.00036545065136715826,0.16200519792965795,0.16343776448301722,200,0.10586649305555554,0.002324377024671929,0.0001643582756179732,0.10554435083534432,0.10618863527576676,200,0.3031979026795615,0.0064909209637715876,0.000458977422962881,0.30229830693055426,0.3040974984285687,200,0.10583559027777781,0.0023235370110073076,0.00016429887768211888,0.10551356447752086,0.10615761607803476,200,0.3530232593322117,0.009285510882433446,0.0006565847711750173,0.35173635318070867,0.3543101654837147,200,0.55885510983374,0.011454080358363573,0.0008099257893654523,0.5572676552865837,0.5604425643808962,200,0.7246914930555559,0.0044846759807035666,0.00031711447973799224,0.7240699486752694,0.7253130374358424,200,0.3530232593322117,0.009285510882433446,0.0006565847711750173,0.35173635318070867,0.3543101654837147,200,-0.0007692877961817252,0.02231948228358911,0.0015782257275298868,-0.003862610222140303,0.0023240346297768526,200,0.6385246675981143,0.0052830657918265,0.00037356916468551954,0.6377924720353307,0.6392568631608979,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21401,21500,21450.5,200,8.331718255602942,6.960276318228729e-07,4.92165858355167e-08,8.331718159138434,8.33171835206745,200,67.6195,0.8784160882636588,0.0621133972714594,67.49775774134794,67.74124225865206,200,0.46957986111111116,0.006100111724052716,0.0004313430366073237,0.46873442875936083,0.4704252934628615,200,1.0,0.0,0.0,1.0,1.0,200,0.3487350694444442,0.00895569033630991,0.0006332629367011568,0.34749387408850996,0.34997626480037847,200,0.2112753472222224,0.004574830888216523,0.000323489394383958,0.21064130800922984,0.21190938643521498,200,0.16225060918016673,0.005064377033457183,0.0003581055342842985,0.16154872233296952,0.16295249602736395,200,0.10562951388888893,0.002307002447669486,0.00016312970749610568,0.10530977966219657,0.10594924811558129,200,0.30303911313713633,0.007218881502567356,0.000510452006304751,0.30203862720477903,0.3040395990694936,200,0.10564583333333336,0.002286113477130597,0.00016165263422410022,0.10532899417025413,0.10596267249641259,200,0.35393475673702196,0.008844578727863628,0.0006254061595210659,0.3527089606643607,0.3551605528096832,200,0.5596720197840521,0.010700984256530892,0.0007566738533163479,0.5581889390315521,0.5611551005365522,200,0.725119270833333,0.004220794053317201,0.0002984552097092447,0.7245342986223029,0.7257042430443632,200,0.35393475673702196,0.008844578727863628,0.0006254061595210659,0.3527089606643607,0.3551605528096832,200,-0.0014744235162878535,0.021977062647308032,0.0015540130028473087,-0.0045202890018685785,0.0015714419692928715,200,0.6392242650743711,0.004834347230137463,0.0003418399709040603,0.6385542587313991,0.6398942714173431,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21501,21600,21550.5,200,8.333484897872724,3.7028334290934535e-07,2.618298627316218e-08,8.333484846554072,8.333484949191377,200,67.58404999999998,0.8325332760826873,0.058868992508152036,67.468666774684,67.69943322531596,200,0.46933368055555563,0.005781481083862871,0.00040881244797011867,0.4685324081575342,0.47013495295357705,200,1.0,0.0,0.0,1.0,1.0,200,0.348485590277778,0.00857433311172863,0.0006062969087455665,0.34729724833663667,0.3496739322189193,200,0.2107244791666666,0.004157062897870148,0.00029394873649029815,0.2101483396431456,0.21130061869018757,200,0.16176691670718235,0.004718018150522257,0.0003336142627995501,0.16111303275209524,0.16242080066226947,200,0.10535972222222226,0.002097479656288848,0.00014831420883626735,0.10506902637290318,0.10565041807154134,200,0.30244868683169945,0.006554181035176649,0.0004634505855097674,0.30154032368410033,0.3033570499792986,200,0.10536475694444446,0.0020796601176374697,0.0001470541771744668,0.1050765307571825,0.10565298313170642,200,0.3543686404078411,0.0089401661059111,0.0006321652078423869,0.35312959660047005,0.35560768421521216,200,0.5603485767516729,0.011062728971682732,0.000782253067430574,0.558815360739509,0.5618817927638369,200,0.7252098958333331,0.004178861646177718,0.00029549014076526433,0.7246307351574331,0.725789056509233,200,0.3543686404078411,0.0089401661059111,0.0006321652078423869,0.35312959660047005,0.35560768421521216,200,-0.0010374532271733568,0.023250730397991096,0.0016440749131959697,-0.004259840057037457,0.0021849336026907437,200,0.6392408064524989,0.005081625166838766,0.00035932516149199124,0.6385365291359746,0.6399450837690233,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N288_M144,normalized,lambda_pSA_normalized,0.9,2.5,21601,21700,21650.5,200,8.335207013673886,7.218151185291531e-07,5.1040036507493574e-08,8.335206913635414,8.335207113712357,200,67.57449999999994,0.8639826852496914,0.06109280155678192,67.45475810894865,67.69424189105123,200,0.46926736111111117,0.005999879758630216,0.0004242555663631331,0.4684358202010394,0.47009890202118293,200,1.0,0.0,0.0,1.0,1.0,200,0.34818680555555553,0.008424094803542833,0.0005956734560943494,0.3470192855816106,0.34935432552950046,200,0.21110381944444434,0.004390236056645275,0.00031043656866635617,0.21049536376985828,0.2117122751190304,200,0.16198536896110474,0.004783931859256818,0.0003382750658414864,0.16132234983205543,0.16264838809015406,200,0.10555260416666673,0.0021983279531178775,0.0001554452602921594,0.1052479314564941,0.10585727687683937,200,0.30324625335436933,0.006851389278783082,0.00048446638195763264,0.3022966992457324,0.3041958074630063,200,0.10555121527777775,0.002209138163415626,0.00015620965759291844,0.10524504434889563,0.10585738620665987,200,0.353951546456166,0.008882236196054659,0.0006280689446330854,0.35272053132468517,0.35518256158764683,200,0.5600211214535968,0.010575558887108857,0.000747804940391233,0.55855542377043,0.5614868191367637,200,0.7249248263888891,0.0040901166179704174,0.00028921491964106695,0.7243579651463926,0.7254916876313856,200,0.353951546456166,0.008882236196054659,0.0006280689446330854,0.35272053132468517,0.35518256158764683,200,-0.00018589253491403708,0.02175383209134272,0.0015382282188581972,-0.0032008198438761037,0.0028290347740480295,200,0.6388341552212843,0.005215153142094545,0.0003687670151701383,0.6381113718715508,0.6395569385710178,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
