size,initialization,variant,seed,n_trajectories,initial_BER_mean,initial_BER_n,initial_syndrome_weight_fraction_mean,initial_syndrome_weight_fraction_n,initial_channel_alignment_mean,initial_channel_alignment_n,initial_hard_channel_disagreement_rate_mean,initial_hard_channel_disagreement_rate_n,decoded_BER_mean,decoded_BER_n,decoded_FER_mean,decoded_FER_n,decoded_syndrome_weight_mean,decoded_syndrome_weight_n,final_state_BER_mean,final_state_BER_n,mean_state_BER_mean,mean_state_BER_n,late_state_BER_mean,late_state_BER_n,mean_syndrome_weight_fraction_mean,mean_syndrome_weight_fraction_n,late_syndrome_weight_fraction_mean,late_syndrome_weight_fraction_n,mean_bit_flip_rate_mean,mean_bit_flip_rate_n,late_bit_flip_rate_mean,late_bit_flip_rate_n,mean_backflip_rate_mean,mean_backflip_rate_n,late_backflip_rate_mean,late_backflip_rate_n,mean_channel_alignment_mean,mean_channel_alignment_n,late_channel_alignment_mean,late_channel_alignment_n,reached_correct_mean,reached_correct_n,first_correct_cycle_mean,first_correct_cycle_n,correct_residence_fraction_mean,correct_residence_fraction_n,correct_escape_probability_mean,correct_escape_probability_n,correct_return_probability_mean,correct_return_probability_n,correct_mean_return_time_mean,correct_mean_return_time_n
N288_M144,all_zero,additive,20292914,20,0.49861111111111117,20,0.0,20,0.007855211912368066,20,0.49409722222222224,20,0.0203125,20,0.15,20,0.75,20,0.018229166666666664,20,nan,0,0.017736300998263888,20,0.012046522352430554,20,0.008515353732638889,20,0.0016811726888020834,20,0.0009217664930555557,20,0.0009199028299946357,20,0.0005327432337171248,20,0.722021106643963,20,0.722425801679991,20,0.85,20,840.3529411764706,17,0.9999976906591783,17,2.309522159865124e-06,17,1.0,1,1.0,1
N288_M144,all_zero,additive,20300936,20,0.49305555555555564,20,0.0,20,0.006316470483301311,20,0.49878472222222225,20,0.0,20,0.0,20,0.0,20,0.0,20,nan,0,0.0,20,0.004571058485243055,20,0.0,20,0.0008120388454861113,20,0.0,20,0.00040185629705542867,20,0.0,20,0.7272701632433883,20,0.7279614159742968,20,1.0,20,1710.25,20,0.9999901048881853,20,1.9794924581337345e-06,20,1.0,1,5.0,1
N288_M144,all_zero,additive,20308958,20,0.5045138888888889,20,0.0,20,-0.003253149446749383,20,0.4989583333333334,20,0.01701388888888889,20,0.15,20,0.7,20,0.01666666666666667,20,nan,0,0.018762044270833333,20,0.013183281792534723,20,0.007177842881944445,20,0.0018788384331597224,20,0.000840087890625,20,0.0010088444439468951,20,0.0004793429265980538,20,0.7254927886648928,20,0.7257149008622583,20,0.85,20,2127.529411764706,17,0.9999953912696822,17,2.304636005789246e-06,17,1.0,1,2.0,1
N288_M144,all_zero,additive,20316980,20,0.501736111111111,20,0.0,20,-0.0012298837153197739,20,0.5006944444444443,20,0.0,20,0.0,20,0.0,20,0.0,20,nan,0,0.0,20,0.003967054578993055,20,0.0,20,0.0007733696831597222,20,0.0,20,0.00037975279953042143,20,0.0,20,0.7208819697119985,20,0.7219924177232537,20,1.0,20,1374.25,20,0.9999877874559138,20,6.016116159515216e-06,20,1.0,2,2.5,2
N288_M144,all_zero,additive,20325002,20,0.49340277777777775,20,0.0,20,0.0029391256008699613,20,0.4984375,20,0.0,20,0.0,20,0.0,20,0.0,20,nan,0,0.0,20,0.0036229112413194444,20,0.0,20,0.0006869303385416667,20,0.0,20,0.00033950157202306783,20,0.0,20,0.7315243709193943,20,0.7321739488319168,20,1.0,20,1206.55,20,1.0,20,0.0,20,nan,0,nan,0
N288_M144,all_zero,additive,20333024,20,0.49930555555555556,20,0.0,20,0.006997107328437549,20,0.49687500000000007,20,0.0038194444444444448,20,0.05,20,0.3,20,0.005729166666666666,20,nan,0,0.004938069661458333,20,0.007031955295138888,20,0.0029951714409722223,20,0.0011405775282118057,20,0.00037418619791666666,20,0.0005849997808719732,20,0.0002076552206972568,20,0.7234745797712355,20,0.7242335857592386,20,0.95,20,1599.578947368421,19,0.9999583450761952,19,6.3969574297926055e-06,19,1.0,3,6.333333333333333,3
N288_M144,all_zero,gain_only,20260826,20,0.507638888888889,20,0.0,20,-0.012337852223898996,20,0.5059027777777778,20,0.3227430555555556,20,1.0,20,46.35,20,0.3467013888888889,20,nan,0,0.33998242187500005,20,0.4508229573567708,20,0.4509112413194445,20,0.22976201036241323,20,0.22994230143229166,20,0.17401023537644533,20,0.17422617766884346,20,0.3165189002710868,20,0.31622436420945704,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20268848,20,0.49444444444444446,20,0.0,20,0.011068674293295094,20,0.4911458333333333,20,0.33003472222222224,20,1.0,20,46.95,20,0.3454861111111111,20,nan,0,0.34170472547743064,20,0.45126184082031245,20,0.45148334418402775,20,0.23025303819444445,20,0.23053727213541664,20,0.17472376984831617,20,0.17514386977396437,20,0.31483493509877797,20,0.31369259449640224,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20276870,20,0.4864583333333333,20,0.0,20,0.03740802032413869,20,0.4781249999999999,20,0.32743055555555556,20,1.0,20,47.0,20,0.3446180555555555,20,nan,0,0.3399462890625001,20,0.45104296875000005,20,0.4512174479166666,20,0.23003065999348965,20,0.23024603949652783,20,0.174163085837474,20,0.17446434808630823,20,0.3159489019407612,20,0.3150822456502088,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20284892,20,0.4899305555555554,20,0.0,20,0.009704268216751143,20,0.49409722222222224,20,0.32690972222222225,20,1.0,20,46.95,20,0.33524305555555556,20,nan,0,0.33968655056423613,20,0.45071337890625,20,0.4509239908854167,20,0.22952423095703126,20,0.2297082790798611,20,0.17375121390913942,20,0.17396560036759556,20,0.3183385269919982,20,0.3178170576968814,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20292914,20,0.49861111111111117,20,0.0,20,0.007855211912368066,20,0.49409722222222224,20,0.3220486111111111,20,1.0,20,47.65,20,0.3487847222222223,20,nan,0,0.34244468858506943,20,0.45145572916666665,20,0.45151991102430555,20,0.2305638224283854,20,0.2307111273871528,20,0.17526901559911406,20,0.17547760741494994,20,0.31328201613799633,20,0.3126006503888755,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20300936,20,0.49305555555555564,20,0.0,20,0.006316470483301311,20,0.49878472222222225,20,0.3036458333333333,20,1.0,20,47.05,20,0.3342013888888889,20,nan,0,0.34015581597222216,20,0.45107377115885416,20,0.4513390842013889,20,0.23018015543619788,20,0.23041805013020836,20,0.17437789971976042,20,0.17462849351011905,20,0.31442757517740144,20,0.3140903682790111,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20308958,20,0.5045138888888889,20,0.0,20,-0.003253149446749383,20,0.4989583333333334,20,0.3284722222222222,20,1.0,20,46.9,20,0.33454861111111117,20,nan,0,0.3413271755642361,20,0.4513225911458333,20,0.45118495008680554,20,0.2303245646158854,20,0.23034345160590278,20,0.17482144872577,20,0.1748958106956718,20,0.31450219303086313,20,0.3139649948250723,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20316980,20,0.501736111111111,20,0.0,20,-0.0012298837153197739,20,0.5006944444444443,20,0.3232638888888889,20,1.0,20,45.8,20,0.33697916666666666,20,nan,0,0.34143313259548613,20,0.45115539550781253,20,0.4506178927951388,20,0.23020507134331591,20,0.2298278537326389,20,0.17480410504858074,20,0.17452218345342344,20,0.31391444777445066,20,0.3141130463734004,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20325002,20,0.49340277777777775,20,0.0,20,0.0029391256008699613,20,0.4984375,20,0.321875,20,1.0,20,46.3,20,0.33472222222222225,20,nan,0,0.33880164930555556,20,0.45073319498697917,20,0.4506720920138889,20,0.2295724148220486,20,0.22959638129340282,20,0.17364046831403324,20,0.17365281260848625,20,0.3177927041568621,20,0.31770812704194007,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,gain_only,20333024,20,0.49930555555555556,20,0.0,20,0.006997107328437549,20,0.49687500000000007,20,0.31875,20,1.0,20,47.1,20,0.34322916666666664,20,nan,0,0.3411899685329861,20,0.45081404622395843,20,0.45095035807291667,20,0.22957634141710073,20,0.22982836914062502,20,0.17417139356227843,20,0.17445854867451813,20,0.31802112512090586,20,0.31740918207206753,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20260826,20,0.507638888888889,20,0.0,20,-0.012337852223898996,20,0.5059027777777778,20,0.3211805555555556,20,1.0,20,47.4,20,0.34184027777777776,20,nan,0,0.3396799045138889,20,0.453158474392361,20,0.45173231336805564,20,0.23193134901258677,20,0.23035286458333334,20,0.1761033431515757,20,0.17446134826080156,20,0.3133723248846188,20,0.3166294666588381,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20268848,20,0.49444444444444446,20,0.0,20,0.011068674293295094,20,0.4911458333333333,20,0.3324652777777778,20,1.0,20,47.45,20,0.3489583333333333,20,nan,0,0.34167629665798616,20,0.4534052327473958,20,0.45250374348958344,20,0.23224674479166674,20,0.23123174370659721,20,0.1766574234535199,20,0.1756590987355865,20,0.3119350309274468,20,0.31382282060931016,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20276870,20,0.4864583333333333,20,0.0,20,0.03740802032413869,20,0.4781249999999999,20,0.3230902777777777,20,1.0,20,47.75,20,0.3404513888888889,20,nan,0,0.3399268391927083,20,0.45321919759114576,20,0.4523636610243056,20,0.2320905965169271,20,0.23111005316840277,20,0.1761598696910956,20,0.17510567802550386,20,0.3128155341086028,20,0.31503888317503803,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20284892,20,0.4899305555555554,20,0.0,20,0.009704268216751143,20,0.49409722222222224,20,0.3090277777777778,20,1.0,20,46.9,20,0.35017361111111106,20,nan,0,0.3395912543402778,20,0.45299654134114586,20,0.45195648871527777,20,0.23160810682508687,20,0.23037459309895833,20,0.17573168078899137,20,0.17444554074955182,20,0.3154369822480155,20,0.31796149129511164,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20292914,20,0.49861111111111117,20,0.0,20,0.007855211912368066,20,0.49409722222222224,20,0.3331597222222222,20,1.0,20,48.45,20,0.33663194444444444,20,nan,0,0.34262860785590277,20,0.4538118218315973,20,0.4528112521701389,20,0.23273904758029512,20,0.2316145562065972,20,0.17737170175246525,20,0.17620417885782902,20,0.30998584772625115,20,0.3122178759162558,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20300936,20,0.49305555555555564,20,0.0,20,0.006316470483301311,20,0.49878472222222225,20,0.32986111111111116,20,1.0,20,47.3,20,0.34496527777777775,20,nan,0,0.33992824978298614,20,0.4534263102213541,20,0.4518929578993055,20,0.23234512668185764,20,0.23078757052951393,20,0.17646391004316161,20,0.17484878176396598,20,0.3113075665000325,20,0.3145990924956308,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20308958,20,0.5045138888888889,20,0.0,20,-0.003253149446749383,20,0.4989583333333334,20,0.3164930555555555,20,1.0,20,47.55,20,0.3585069444444444,20,nan,0,0.341363525390625,20,0.45368682183159725,20,0.45239914279513876,20,0.23249433729383678,20,0.23126822916666664,20,0.17689641541840215,20,0.175605654472824,20,0.31144588948749524,20,0.31405504218717006,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20316980,20,0.501736111111111,20,0.0,20,-0.0012298837153197739,20,0.5006944444444443,20,0.3300347222222223,20,1.0,20,47.85,20,0.3446180555555555,20,nan,0,0.34191788736979156,20,0.45380531141493063,20,0.4526621636284722,20,0.2326262953016493,20,0.23132769097222222,20,0.17712410902571768,20,0.17578765018790646,20,0.31055067695146643,20,0.31307269769088797,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20325002,20,0.49340277777777775,20,0.0,20,0.0029391256008699613,20,0.4984375,20,0.33211805555555557,20,1.0,20,46.75,20,0.3328125,20,nan,0,0.33957736545138895,20,0.45313644748263887,20,0.4523631727430556,20,0.23176241726345484,20,0.23083582899305558,20,0.17575168960302293,20,0.1747912953617657,20,0.31462865564982334,20,0.3165156657920584,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,pSA,20333024,20,0.49930555555555556,20,0.0,20,0.006997107328437549,20,0.49687500000000007,20,0.31805555555555554,20,1.0,20,47.2,20,0.34010416666666665,20,nan,0,0.34088232421875003,20,0.45289157443576383,20,0.45124620225694434,20,0.23152994113498263,20,0.23000211588541672,20,0.1760507328815071,20,0.1745099756970815,20,0.3151875270305368,20,0.3179314475102878,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20260826,20,0.507638888888889,20,0.0,20,-0.012337852223898996,20,0.5059027777777778,20,0.4020833333333333,20,1.0,20,52.2,20,0.39826388888888886,20,nan,0,0.40025954861111107,20,0.4871469184027778,20,0.48705566406250006,20,0.27454182942708333,20,0.2744181586371527,20,0.22893145560781275,20,0.22879183837382877,20,0.19794589257147602,20,0.19811545116902632,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20268848,20,0.49444444444444446,20,0.0,20,0.011068674293295094,20,0.4911458333333333,20,0.38836805555555554,20,1.0,20,53.85,20,0.40763888888888894,20,nan,0,0.4007346733940973,20,0.4870964355468751,20,0.4869819335937501,20,0.274552001953125,20,0.2744800347222222,20,0.22911950200559406,20,0.22902780477998083,20,0.19732172009137366,20,0.19746326809140108,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20276870,20,0.4864583333333333,20,0.0,20,0.03740802032413869,20,0.4781249999999999,20,0.4022569444444445,20,1.0,20,53.75,20,0.39756944444444453,20,nan,0,0.39986778428819447,20,0.48705479600694446,20,0.4869625651041667,20,0.27433056640625,20,0.27421777343750003,20,0.228630954850277,20,0.22847662645053082,20,0.19829199687134824,20,0.19856319408030626,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20284892,20,0.4899305555555554,20,0.0,20,0.009704268216751143,20,0.49409722222222224,20,0.3902777777777778,20,1.0,20,53.1,20,0.4102430555555555,20,nan,0,0.4000456271701389,20,0.48696853298611115,20,0.48694086371527784,20,0.27440769449869784,20,0.27435633680555555,20,0.22876625458213132,20,0.22865740739495832,20,0.19884434588322922,20,0.19926650312153352,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20292914,20,0.49861111111111117,20,0.0,20,0.007855211912368066,20,0.49409722222222224,20,0.4010416666666667,20,1.0,20,54.2,20,0.4032986111111111,20,nan,0,0.40147306315104164,20,0.4870621202256945,20,0.48713590494791664,20,0.27454587809244796,20,0.2745487467447917,20,0.2293537039431782,20,0.22936675118515729,20,0.19670642517242604,20,0.1965498735342234,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,shuffled,20300936,20,0.49305555555555564,20,0.0,20,0.006316470483301311,20,0.49878472222222225,20,0.4,20,1.0,20,54.6,20,0.396875,20,nan,0,0.4000335828993055,20,0.4869483235677083,20,0.4871361762152778,20,0.2744695638020833,20,0.27453317599826393,20,0.2287940232618034,20,0.2287977803270691,20,0.19695177330207386,20,0.19711883793979673,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
