size,initialization,seed,trial_index,channel_sha256,codeword_sha256,initial_state_sha256,initialization_seed_description,response_state_zero,initial_BER,initial_syndrome_weight,initial_syndrome_weight_fraction,initial_valid,initial_correct,initial_channel_alignment,initial_hard_channel_disagreement_rate
N288_M144,all_zero,20292914,8,bf8da340be928996f5f1c666d64dfc05ddb85fab9bfcb4c1aad33c7d9ce6f0d8,a18d4f6128fb46b5e8101540bd745fa7341e6970dc48a712e74f3e19cb4bb4f6,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4583333333333333,0,0.0,1,0,0.11065262315659805,0.4513888888888889
N288_M144,random,20292914,8,bf8da340be928996f5f1c666d64dfc05ddb85fab9bfcb4c1aad33c7d9ce6f0d8,a18d4f6128fb46b5e8101540bd745fa7341e6970dc48a712e74f3e19cb4bb4f6,d50d2322105f37641d743495e7a0d35cff6d927a06c459451a40b56ba589f85f,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5069444444444444,62,0.4305555555555556,0,0,0.06195152541367902,0.4722222222222222
N288_M144,channel_hard,20292914,8,bf8da340be928996f5f1c666d64dfc05ddb85fab9bfcb4c1aad33c7d9ce6f0d8,a18d4f6128fb46b5e8101540bd745fa7341e6970dc48a712e74f3e19cb4bb4f6,662741347eba7173f6cf0a6c35aa04db2e9a8b3c0c92cc51108608fd17fd95b0,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,62,0.4305555555555556,0,0,0.8121286188317827,0.0
N288_M144,all_zero,20292914,9,33573acceaa65264ad57bb4548ace6272e54d7a17eaaee67c5e25c3e5b55e8e5,b6837801a5b05f254d8506bec1c59375d051017e1824b9230a2d02ec90389848,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,0.013510646787174375,0.4965277777777778
N288_M144,random,20292914,9,33573acceaa65264ad57bb4548ace6272e54d7a17eaaee67c5e25c3e5b55e8e5,b6837801a5b05f254d8506bec1c59375d051017e1824b9230a2d02ec90389848,dd5039e44eb14cba8c338ece1c0ba87286c65c201d4a38da15e761f3db7092b6,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4826388888888889,67,0.4652777777777778,0,0,0.02209380298089702,0.4930555555555556
N288_M144,channel_hard,20292914,9,33573acceaa65264ad57bb4548ace6272e54d7a17eaaee67c5e25c3e5b55e8e5,b6837801a5b05f254d8506bec1c59375d051017e1824b9230a2d02ec90389848,8b94c292062416458a1ff3c176ccf307d13749b68b46eed42523eebce456a741,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.12152777777777778,57,0.3958333333333333,0,0,0.789090110005632,0.0
N288_M144,all_zero,20292914,10,9995db783b07cccf0049e6390e5a49de75815c960108e09888bbf8d9be5d96f9,bf0d2c5007e9b00b9875e5532b9be8b8c69f00f37902c57681577cf85f5fcd4f,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4513888888888889,0,0.0,1,0,0.04030358691154588,0.4618055555555556
N288_M144,random,20292914,10,9995db783b07cccf0049e6390e5a49de75815c960108e09888bbf8d9be5d96f9,bf0d2c5007e9b00b9875e5532b9be8b8c69f00f37902c57681577cf85f5fcd4f,5473b0e0b1a4a38221278091f17756ad2b90bcec2cfbc9fdd4811898b505bf6a,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5416666666666666,64,0.4444444444444444,0,0,-0.02745790073083148,0.5243055555555556
N288_M144,channel_hard,20292914,10,9995db783b07cccf0049e6390e5a49de75815c960108e09888bbf8d9be5d96f9,bf0d2c5007e9b00b9875e5532b9be8b8c69f00f37902c57681577cf85f5fcd4f,d89028e93e0a7839a93e66f1d53ddaa9b5010d216cb8fb49c88770c8ab0af7d0,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,51,0.3541666666666667,0,0,0.7725083629651347,0.0
N288_M144,all_zero,20292914,11,304c422bc7dab5e450a1d51b04dde822cb8568b5bffdcf11b59c72bd6f7e0604,8241519870a3aa8be2b6e168c71b9ab0192cae7d1c87a228f3c08295fc861ad1,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5,0,0.0,1,0,0.05935853286687139,0.4722222222222222
N288_M144,random,20292914,11,304c422bc7dab5e450a1d51b04dde822cb8568b5bffdcf11b59c72bd6f7e0604,8241519870a3aa8be2b6e168c71b9ab0192cae7d1c87a228f3c08295fc861ad1,724dc70cd1410bda6eaa9922f09ecaa2254ce0ac4847463780a58e06afb9a46d,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4861111111111111,74,0.5138888888888888,0,0,0.020403463626982407,0.4861111111111111
N288_M144,channel_hard,20292914,11,304c422bc7dab5e450a1d51b04dde822cb8568b5bffdcf11b59c72bd6f7e0604,8241519870a3aa8be2b6e168c71b9ab0192cae7d1c87a228f3c08295fc861ad1,a6ba251b3e8f4be784fa4950765575ef875ede88c716eef7c656d0960893548b,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0763888888888889,46,0.3194444444444444,0,0,0.8065697463317818,0.0
N288_M144,all_zero,20292914,12,fc4af871a407eaade2dd2427faee27bc61af35ac61597995640b40c12f44333e,b4d8f9b48df515fca6068d9407048eb0520c151a4d747fa15f9213436c115875,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5069444444444444,0,0.0,1,0,-0.03205865585490459,0.5416666666666666
N288_M144,random,20292914,12,fc4af871a407eaade2dd2427faee27bc61af35ac61597995640b40c12f44333e,b4d8f9b48df515fca6068d9407048eb0520c151a4d747fa15f9213436c115875,9a891a95014c6b5bd8884df4374a32e8e03455d9e547631cd2499ad61a2a2228,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4618055555555556,67,0.4652777777777778,0,0,0.04428859179624946,0.4826388888888889
N288_M144,channel_hard,20292914,12,fc4af871a407eaade2dd2427faee27bc61af35ac61597995640b40c12f44333e,b4d8f9b48df515fca6068d9407048eb0520c151a4d747fa15f9213436c115875,c010dd020e74e105467ac42f5a1f3a9069ca76ed1446215848bbe548667a1821,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09027777777777778,54,0.375,0,0,0.8220517295408438,0.0
N288_M144,all_zero,20292914,13,bfd1b163828a2ee942e6dd2d634ce13730b0d018d998a98a3f56f2cf126bb530,23581d7bf766d6a866db8240e0bacd3f6795a901699c7c4f294ed65b83050ab0,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.0074025202847880596,0.5
N288_M144,random,20292914,13,bfd1b163828a2ee942e6dd2d634ce13730b0d018d998a98a3f56f2cf126bb530,23581d7bf766d6a866db8240e0bacd3f6795a901699c7c4f294ed65b83050ab0,218f2493e14aebd8ed2e9376a308c6de247133dc94386de5ccc58cd94f5998ff,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5,72,0.5,0,0,-0.01812171095244314,0.5
N288_M144,channel_hard,20292914,13,bfd1b163828a2ee942e6dd2d634ce13730b0d018d998a98a3f56f2cf126bb530,23581d7bf766d6a866db8240e0bacd3f6795a901699c7c4f294ed65b83050ab0,a27297b920a3fdff0db355993de0bb5ab4d29edbaad818bf8a2d85ff3f081349,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.04861111111111111,38,0.2638888888888889,0,0,0.8391020235098401,0.0
N288_M144,all_zero,20292914,14,e0ec7746e54eaba3db8f577fb263db0ac7f93c83645d57d68c89ebda52f4fc8b,0debc773d9eaecd1a5510bdf2a922cf71e90eb89d711a97be78e9e6fdb19b2e6,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4444444444444444,0,0.0,1,0,0.10108319981049341,0.4409722222222222
N288_M144,random,20292914,14,e0ec7746e54eaba3db8f577fb263db0ac7f93c83645d57d68c89ebda52f4fc8b,0debc773d9eaecd1a5510bdf2a922cf71e90eb89d711a97be78e9e6fdb19b2e6,a800dc6906e5a65660cad34fc8937b20aaf7860f21835544fbdbe3f6410a5fd7,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4861111111111111,70,0.4861111111111111,0,0,0.011276132717047352,0.4965277777777778
N288_M144,channel_hard,20292914,14,e0ec7746e54eaba3db8f577fb263db0ac7f93c83645d57d68c89ebda52f4fc8b,0debc773d9eaecd1a5510bdf2a922cf71e90eb89d711a97be78e9e6fdb19b2e6,e9e9356286bdc0a2b1ff1bdc1e98ce46a579353c2714e70886a154716bb63f46,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.1076388888888889,61,0.4236111111111111,0,0,0.79871599973174,0.0
N288_M144,all_zero,20292914,15,5f2d4103c702f34fae6997666e5f8eaa71d2d0d175902af11d46cfe9636b1b60,88204f0a238daed957b34b9aadab7c5691ab2ded752780fef25cdc0a29f10d46,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5069444444444444,0,0.0,1,0,-0.040079244128430294,0.5104166666666666
N288_M144,random,20292914,15,5f2d4103c702f34fae6997666e5f8eaa71d2d0d175902af11d46cfe9636b1b60,88204f0a238daed957b34b9aadab7c5691ab2ded752780fef25cdc0a29f10d46,48521a79c752ad1638c741d742eb314bf109c82964a2c57573a4c6984a2731cf,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5138888888888888,72,0.5,0,0,-0.024778732482359858,0.5243055555555556
N288_M144,channel_hard,20292914,15,5f2d4103c702f34fae6997666e5f8eaa71d2d0d175902af11d46cfe9636b1b60,88204f0a238daed957b34b9aadab7c5691ab2ded752780fef25cdc0a29f10d46,7a8578395815f4f217108fd30bfbf9cae166d5a6b63937bfc5396db4ad486942,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0798611111111111,47,0.3263888888888889,0,0,0.7995542538467679,0.0
N288_M144,all_zero,20292914,16,fcf4c2ae14792dd8a780e3c6a3acf94af32961fc3ef824812bade2a5b76312ec,710374cd2fdc35e2837ac7ff65fdc7ae179e68fceb0458473c2e78169c47da18,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4861111111111111,0,0.0,1,0,0.014425979173720849,0.4791666666666667
N288_M144,random,20292914,16,fcf4c2ae14792dd8a780e3c6a3acf94af32961fc3ef824812bade2a5b76312ec,710374cd2fdc35e2837ac7ff65fdc7ae179e68fceb0458473c2e78169c47da18,aafa30e47690e363d0ce4bd70bec9cac4d2b559ddb26d401cd4568da4ed687db,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4722222222222222,92,0.6388888888888888,0,0,0.00236814861484007,0.4930555555555556
N288_M144,channel_hard,20292914,16,fcf4c2ae14792dd8a780e3c6a3acf94af32961fc3ef824812bade2a5b76312ec,710374cd2fdc35e2837ac7ff65fdc7ae179e68fceb0458473c2e78169c47da18,edb48e9da4576247863481400231992247316cd67c0f97a4e0ff1b3d06f37666,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,54,0.375,0,0,0.7923226958611335,0.0
N288_M144,all_zero,20292914,17,1a93e4a1c7a3b782a6f6f660c0add9400a4403d4beedd9185ff73fda9c097f50,bdcea9baeffba47d5c08003836e431221eccd3bad7e46d4b6f33de82a3fdb4c1,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4930555555555556,0,0.0,1,0,0.059289638232092164,0.4652777777777778
N288_M144,random,20292914,17,1a93e4a1c7a3b782a6f6f660c0add9400a4403d4beedd9185ff73fda9c097f50,bdcea9baeffba47d5c08003836e431221eccd3bad7e46d4b6f33de82a3fdb4c1,e2cc3ddca3a2ad447d7ba0d4f4307c6f667fd51e8278b035f6ddda4b381be3c2,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5069444444444444,72,0.5,0,0,-0.03734670443888994,0.5208333333333334
N288_M144,channel_hard,20292914,17,1a93e4a1c7a3b782a6f6f660c0add9400a4403d4beedd9185ff73fda9c097f50,bdcea9baeffba47d5c08003836e431221eccd3bad7e46d4b6f33de82a3fdb4c1,3c71eb489b7a73251117b179620cfd21ff1202acc61b6c0dcd9dcc401165710a,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10416666666666667,54,0.375,0,0,0.8057957901338663,0.0
N288_M144,all_zero,20292914,18,010dd9b9e828276de529a2657cffde29436088c43543c20bba5a69cd3493de09,de7270805eedeecfa4c4deed210dec32445641e6c0d5a50f6f960f772b8088e8,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4930555555555556,0,0.0,1,0,0.0090719682366824,0.4618055555555556
N288_M144,random,20292914,18,010dd9b9e828276de529a2657cffde29436088c43543c20bba5a69cd3493de09,de7270805eedeecfa4c4deed210dec32445641e6c0d5a50f6f960f772b8088e8,96de7062496e3bfd42a34f25b1eb9c6fbde8f4b2b63bafa65dfc8c8ce28356a4,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5347222222222222,62,0.4305555555555556,0,0,0.003131294623144117,0.4895833333333333
N288_M144,channel_hard,20292914,18,010dd9b9e828276de529a2657cffde29436088c43543c20bba5a69cd3493de09,de7270805eedeecfa4c4deed210dec32445641e6c0d5a50f6f960f772b8088e8,fb8535064184b0ad830c91e1d0bfe0c4e454e07dccb1aa21ee8e0c260b98e190,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10069444444444445,59,0.4097222222222222,0,0,0.791961715290863,0.0
N288_M144,all_zero,20292914,19,e575dda757a2937234a985843560ce6c6eb50a27d96911f2caab415aca76d7c5,af769826967e26559cf87e29088c0ce056a7f40a8f758d342678be3dba360401,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5277777777777778,0,0.0,1,0,-0.0319663653282772,0.5173611111111112
N288_M144,random,20292914,19,e575dda757a2937234a985843560ce6c6eb50a27d96911f2caab415aca76d7c5,af769826967e26559cf87e29088c0ce056a7f40a8f758d342678be3dba360401,a853199ee478229c160228f05bb45c79cc571471ee04932f0f02be5f389300c0,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4583333333333333,84,0.5833333333333334,0,0,-0.0016446975797871693,0.5034722222222222
N288_M144,channel_hard,20292914,19,e575dda757a2937234a985843560ce6c6eb50a27d96911f2caab415aca76d7c5,af769826967e26559cf87e29088c0ce056a7f40a8f758d342678be3dba360401,2582b2644ef69eaf852e6a84005ff0f882e8c3e8540656afb0fed0c09168d36b,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,47,0.3263888888888889,0,0,0.8128906625181969,0.0
N288_M144,all_zero,20300936,0,27ca43edf4727d407681bd3cc3f77a6cbf9e1310f582aa69ee1204aaf2297e62,f7aa8ca0cf5198c36e1e48f80a001df129ab7c99249eeb23bb766ce02884896a,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.06634433651786625,0.5486111111111112
N288_M144,random,20300936,0,27ca43edf4727d407681bd3cc3f77a6cbf9e1310f582aa69ee1204aaf2297e62,f7aa8ca0cf5198c36e1e48f80a001df129ab7c99249eeb23bb766ce02884896a,10b2306623b604a3771e4e90fd51a221bbaf5220ffca74eb1b7f16e0bb4fb862,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4861111111111111,82,0.5694444444444444,0,0,-0.0005312309696428658,0.4930555555555556
N288_M144,channel_hard,20300936,0,27ca43edf4727d407681bd3cc3f77a6cbf9e1310f582aa69ee1204aaf2297e62,f7aa8ca0cf5198c36e1e48f80a001df129ab7c99249eeb23bb766ce02884896a,748ac5d73508819a808357edfd24448daa3f1b93873514392e926ebc4c29892f,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,44,0.3055555555555556,0,0,0.8107944569692003,0.0
N288_M144,all_zero,20300936,1,0879463b907a510572187b26c725cc0bfb4050eef50caf15709ee0befda65eb3,cf75f2dad06224a8677de6a1086473e780e58e33fb1b16ba318bdc78b04f629e,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.08417581336730222,0.5451388888888888
N288_M144,random,20300936,1,0879463b907a510572187b26c725cc0bfb4050eef50caf15709ee0befda65eb3,cf75f2dad06224a8677de6a1086473e780e58e33fb1b16ba318bdc78b04f629e,97183fbc684bd2b09ff21703e29bb1a51f54aec8d1d2d9442b0799e3fa9c496d,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4895833333333333,73,0.5069444444444444,0,0,0.004088577265491379,0.4722222222222222
N288_M144,channel_hard,20300936,1,0879463b907a510572187b26c725cc0bfb4050eef50caf15709ee0befda65eb3,cf75f2dad06224a8677de6a1086473e780e58e33fb1b16ba318bdc78b04f629e,53eac87e3e5da7cea9c959f83e0fa20d7610e8006e5d40664b4e2cad4f3acea8,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.1076388888888889,51,0.3541666666666667,0,0,0.7958677067111678,0.0
N288_M144,all_zero,20300936,2,83ca907c9abfc8eb15d7a7fc282cf41e37f78ba1010e4b119d0ee8e4bd46129d,714745d3466e84c530463ed10f6c71f7de38a942ac737f63ceeb29b2db254550,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4861111111111111,0,0.0,1,0,0.0190547888444483,0.4826388888888889
N288_M144,random,20300936,2,83ca907c9abfc8eb15d7a7fc282cf41e37f78ba1010e4b119d0ee8e4bd46129d,714745d3466e84c530463ed10f6c71f7de38a942ac737f63ceeb29b2db254550,715bce9c7e6a8c2d17524d8874a1fa04fb127e745d27a2d66b72541e55056503,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4756944444444444,69,0.4791666666666667,0,0,0.07419771636000666,0.4513888888888889
N288_M144,channel_hard,20300936,2,83ca907c9abfc8eb15d7a7fc282cf41e37f78ba1010e4b119d0ee8e4bd46129d,714745d3466e84c530463ed10f6c71f7de38a942ac737f63ceeb29b2db254550,e68228ae1af70a10aa7602027cbcd598e1b94aaddb47138d37168db79d2fc407,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.07291666666666667,45,0.3125,0,0,0.8096209945689181,0.0
N288_M144,all_zero,20300936,3,126325a019b0290e68fd64cfa6c4d963ab819b6f271e158e51fcc78a28989762,ee7c8a364da340d209b920777b59fa5ca107da0a8ff9be4087013feaaa29f25d,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,-0.038375101917298884,0.5347222222222222
N288_M144,random,20300936,3,126325a019b0290e68fd64cfa6c4d963ab819b6f271e158e51fcc78a28989762,ee7c8a364da340d209b920777b59fa5ca107da0a8ff9be4087013feaaa29f25d,ba003dcec160824c7e368e625a8943bdd291550fec27b252b1cbacf7950ee2b4,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4895833333333333,79,0.5486111111111112,0,0,-0.029693219857887556,0.5243055555555556
N288_M144,channel_hard,20300936,3,126325a019b0290e68fd64cfa6c4d963ab819b6f271e158e51fcc78a28989762,ee7c8a364da340d209b920777b59fa5ca107da0a8ff9be4087013feaaa29f25d,ad6dde04dfb2107a27ec44110799cec9f6ed44a44ad6d7ce36f35a58ff4fc175,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,54,0.375,0,0,0.7847807040021567,0.0
N288_M144,all_zero,20300936,4,b5b050e898f504ae4c58b2dc0bf33e7f9eed6fdea583aeb7fe537b595e36d341,c092d7367f11351802a61b5895c51dfea8085c4bcbfe1bb8416fab203f941f33,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4652777777777778,0,0.0,1,0,0.10114597243059863,0.4409722222222222
N288_M144,random,20300936,4,b5b050e898f504ae4c58b2dc0bf33e7f9eed6fdea583aeb7fe537b595e36d341,c092d7367f11351802a61b5895c51dfea8085c4bcbfe1bb8416fab203f941f33,f616bc58bcb6712356ceb0e8ed6328f83f76f46ee30b616625070ba79507aac0,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4756944444444444,63,0.4375,0,0,0.050994691879267855,0.4652777777777778
N288_M144,channel_hard,20300936,4,b5b050e898f504ae4c58b2dc0bf33e7f9eed6fdea583aeb7fe537b595e36d341,c092d7367f11351802a61b5895c51dfea8085c4bcbfe1bb8416fab203f941f33,b63208bab62873cc3bbbe084883e82f7d9f80f7894e9796bab4d958fb8d36c80,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.07291666666666667,43,0.2986111111111111,0,0,0.7853579367556895,0.0
N288_M144,all_zero,20300936,5,586c2e46b7818fbd567fe50367a1749803447fe23c301caae98d0d1c863136b7,7a2885172f63f91f12d05b79834ddac9d2970bd808b03a54a9a2fe9a8ed11bb4,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,-0.04960968586761319,0.53125
N288_M144,random,20300936,5,586c2e46b7818fbd567fe50367a1749803447fe23c301caae98d0d1c863136b7,7a2885172f63f91f12d05b79834ddac9d2970bd808b03a54a9a2fe9a8ed11bb4,15190edcc27085f6cb6ef07508742758cfb5fe30ca0ff66c2c7f66189dfd0bad,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5416666666666666,64,0.4444444444444444,0,0,-0.03309475018751297,0.4965277777777778
N288_M144,channel_hard,20300936,5,586c2e46b7818fbd567fe50367a1749803447fe23c301caae98d0d1c863136b7,7a2885172f63f91f12d05b79834ddac9d2970bd808b03a54a9a2fe9a8ed11bb4,aeb73325454801d24f6203c875827e4554a36765037485e98646819593d237a3,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,51,0.3541666666666667,0,0,0.797087313882864,0.0
N288_M144,all_zero,20300936,6,4322e1d1da4cdf9cd3c803a9af240b6bd627fd86a0fa68b1e6007524125f7e59,2c9761e472e6904ad63ca59133ec7d3b4ec93195cfbb2d87f3044048f501f363,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4930555555555556,0,0.0,1,0,0.02892091971378319,0.4861111111111111
N288_M144,random,20300936,6,4322e1d1da4cdf9cd3c803a9af240b6bd627fd86a0fa68b1e6007524125f7e59,2c9761e472e6904ad63ca59133ec7d3b4ec93195cfbb2d87f3044048f501f363,85cd5ef161fe68fdb6620bcc53a47b75540b977b630f3509eb9826fad509b265,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5277777777777778,72,0.5,0,0,-0.03797486615160921,0.5347222222222222
N288_M144,channel_hard,20300936,6,4322e1d1da4cdf9cd3c803a9af240b6bd627fd86a0fa68b1e6007524125f7e59,2c9761e472e6904ad63ca59133ec7d3b4ec93195cfbb2d87f3044048f501f363,12691fd7b44affedb91e7b44b46cf76acc591f76d599df35b7de215fe159b987,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0763888888888889,48,0.3333333333333333,0,0,0.7857881584592574,0.0
N288_M144,all_zero,20300936,7,9b75dd412024bc07a22833fcc2b99106c7b99fc77f83c35fb735e0b956ac662b,c6b219fdad42af5b7e81c710010358da15c53d003316f0700e750dc3b31d32f0,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4722222222222222,0,0.0,1,0,0.06092778912954323,0.4652777777777778
N288_M144,random,20300936,7,9b75dd412024bc07a22833fcc2b99106c7b99fc77f83c35fb735e0b956ac662b,c6b219fdad42af5b7e81c710010358da15c53d003316f0700e750dc3b31d32f0,d253f9ddd2bf718cf5c36b9387fa0dba9e1ce507aa28cdb80a5f2a36846a2de7,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.46875,69,0.4791666666666667,0,0,0.009024658116244845,0.4965277777777778
N288_M144,channel_hard,20300936,7,9b75dd412024bc07a22833fcc2b99106c7b99fc77f83c35fb735e0b956ac662b,c6b219fdad42af5b7e81c710010358da15c53d003316f0700e750dc3b31d32f0,017ef04043b99589a6c13b22c52b4683707a79530715c2cde585093ff53ab063,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09027777777777778,52,0.3611111111111111,0,0,0.8142178579630852,0.0
N288_M144,all_zero,20300936,8,9444216cfd8a935ef49db36db70958a5fdb54637f3ff4b7af1d1a6cc24b28bfe,1d8cb6b5ed70889b8d1b9bee53303a768cf8acc839622b43e85d55f84827478c,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.059380849143976865,0.5347222222222222
N288_M144,random,20300936,8,9444216cfd8a935ef49db36db70958a5fdb54637f3ff4b7af1d1a6cc24b28bfe,1d8cb6b5ed70889b8d1b9bee53303a768cf8acc839622b43e85d55f84827478c,dd5e3b52ec0263ad1fdc466ee14a9a4dd18c16a984e43bf89b0b6c377a70e420,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4270833333333333,69,0.4791666666666667,0,0,0.11148132739585319,0.4409722222222222
N288_M144,channel_hard,20300936,8,9444216cfd8a935ef49db36db70958a5fdb54637f3ff4b7af1d1a6cc24b28bfe,1d8cb6b5ed70889b8d1b9bee53303a768cf8acc839622b43e85d55f84827478c,78d03a99285d22eb5eb3d51c55507b282c08c5625f71d9e889f41107950fc8c4,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08333333333333333,56,0.3888888888888889,0,0,0.8256973988874948,0.0
N288_M144,all_zero,20300936,9,675e7926e3bb45835b4194efa699a7c36d342a538a9606bd340d4a4d0a2e8fb2,65c05c48a10de43f8a251e6095bd4217ad9ad80d47d916b6e86bae5a291f4fd2,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5347222222222222,0,0.0,1,0,-0.0423016388374763,0.53125
N288_M144,random,20300936,9,675e7926e3bb45835b4194efa699a7c36d342a538a9606bd340d4a4d0a2e8fb2,65c05c48a10de43f8a251e6095bd4217ad9ad80d47d916b6e86bae5a291f4fd2,db28fac51a1f5cffcc3b3802aa1af6f557a7decc5076982fd27b976549a603d6,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5138888888888888,74,0.5138888888888888,0,0,0.020771592168796576,0.4895833333333333
N288_M144,channel_hard,20300936,9,675e7926e3bb45835b4194efa699a7c36d342a538a9606bd340d4a4d0a2e8fb2,65c05c48a10de43f8a251e6095bd4217ad9ad80d47d916b6e86bae5a291f4fd2,af6881859ed7351aba90e9535801a30c70988e2c8227750d113d6b331cef7837,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,51,0.3541666666666667,0,0,0.8141492980511325,0.0
