stage,alpha,formula_index,formula_generation_seed,formula_sha256,is_satisfiable,kw,rho,trial_index,trial_seed,n_cycles,selected_unsat,best_unsat,final_unsat,selected_unsat_rate,best_unsat_rate,final_unsat_rate,success,convergence_cycle,first_hit_cycle,selected_energy,best_energy
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,49,137025049,3000,1,1,8,0.0016666666666666668,0.0016666666666666668,0.013333333333333334,0,36,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,50,137025050,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,315,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,51,137025051,3000,0,0,0,0.0,0.0,0.0,1,666,666,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,52,137025052,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,106,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,53,137025053,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,77,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,54,137025054,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,119,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,55,137025055,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,132,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,56,137025056,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,229,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,57,137025057,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,73,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,58,137025058,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,147,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,59,137025059,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,169,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,60,137025060,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,296,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,61,137025061,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,122,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,62,137025062,3000,0,0,0,0.0,0.0,0.0,1,1534,1534,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,63,137025063,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,51,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,64,137025064,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,323,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,65,137025065,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,157,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,66,137025066,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,156,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,67,137025067,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,127,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,68,137025068,3000,0,0,0,0.0,0.0,0.0,1,848,848,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,69,137025069,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,421,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,70,137025070,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,212,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,71,137025071,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,53,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,72,137025072,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,95,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,73,137025073,3000,0,0,0,0.0,0.0,0.0,1,266,266,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,74,137025074,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,214,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,75,137025075,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,59,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,76,137025076,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,216,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,77,137025077,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,109,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,78,137025078,3000,0,0,0,0.0,0.0,0.0,1,2130,2130,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,79,137025079,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,93,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,80,137025080,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,132,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,81,137025081,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,99,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,82,137025082,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,105,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,83,137025083,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,49,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,84,137025084,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,116,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,85,137025085,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,132,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,86,137025086,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,102,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,87,137025087,3000,0,0,0,0.0,0.0,0.0,1,296,296,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,88,137025088,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,202,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,89,137025089,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,61,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,90,137025090,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,69,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,91,137025091,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,237,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,92,137025092,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,183,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,93,137025093,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,131,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,94,137025094,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,71,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,95,137025095,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,67,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,96,137025096,3000,0,0,0,0.0,0.0,0.0,1,1254,1254,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,97,137025097,3000,1,1,8,0.0016666666666666668,0.0016666666666666668,0.013333333333333334,0,183,,1.0,1.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,98,137025098,3000,0,0,0,0.0,0.0,0.0,1,2933,2933,0.0,0.0
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,20.0,0.12,99,137025099,3000,0,0,0,0.0,0.0,0.0,1,2935,2935,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,0,137026000,3000,0,0,0,0.0,0.0,0.0,1,130,130,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,1,137026001,3000,0,0,0,0.0,0.0,0.0,1,678,678,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,2,137026002,3000,0,0,0,0.0,0.0,0.0,1,94,94,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,3,137026003,3000,0,0,0,0.0,0.0,0.0,1,51,51,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,4,137026004,3000,0,0,0,0.0,0.0,0.0,1,84,84,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,5,137026005,3000,0,0,0,0.0,0.0,0.0,1,120,120,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,6,137026006,3000,0,0,0,0.0,0.0,0.0,1,127,127,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,7,137026007,3000,0,0,0,0.0,0.0,0.0,1,395,395,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,8,137026008,3000,0,0,0,0.0,0.0,0.0,1,173,173,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,9,137026009,3000,0,0,0,0.0,0.0,0.0,1,86,86,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,10,137026010,3000,0,0,0,0.0,0.0,0.0,1,158,158,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,11,137026011,3000,0,0,0,0.0,0.0,0.0,1,313,313,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,12,137026012,3000,0,0,0,0.0,0.0,0.0,1,217,217,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,13,137026013,3000,0,0,0,0.0,0.0,0.0,1,269,269,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,14,137026014,3000,0,0,0,0.0,0.0,0.0,1,49,49,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,15,137026015,3000,0,0,0,0.0,0.0,0.0,1,117,117,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,16,137026016,3000,0,0,0,0.0,0.0,0.0,1,43,43,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,17,137026017,3000,0,0,0,0.0,0.0,0.0,1,82,82,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,18,137026018,3000,0,0,0,0.0,0.0,0.0,1,131,131,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,19,137026019,3000,0,0,0,0.0,0.0,0.0,1,141,141,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,20,137026020,3000,0,0,0,0.0,0.0,0.0,1,143,143,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,21,137026021,3000,0,0,0,0.0,0.0,0.0,1,129,129,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,22,137026022,3000,0,0,0,0.0,0.0,0.0,1,58,58,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,23,137026023,3000,0,0,0,0.0,0.0,0.0,1,137,137,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,24,137026024,3000,0,0,0,0.0,0.0,0.0,1,208,208,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,25,137026025,3000,0,0,0,0.0,0.0,0.0,1,503,503,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,26,137026026,3000,0,0,0,0.0,0.0,0.0,1,67,67,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,27,137026027,3000,0,0,0,0.0,0.0,0.0,1,153,153,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,28,137026028,3000,0,0,0,0.0,0.0,0.0,1,42,42,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,29,137026029,3000,0,0,0,0.0,0.0,0.0,1,61,61,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,30,137026030,3000,0,0,0,0.0,0.0,0.0,1,169,169,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,31,137026031,3000,0,0,0,0.0,0.0,0.0,1,167,167,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,32,137026032,3000,0,0,0,0.0,0.0,0.0,1,88,88,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,33,137026033,3000,0,0,0,0.0,0.0,0.0,1,359,359,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,34,137026034,3000,0,0,0,0.0,0.0,0.0,1,155,155,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,35,137026035,3000,0,0,0,0.0,0.0,0.0,1,157,157,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,36,137026036,3000,0,0,0,0.0,0.0,0.0,1,109,109,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,37,137026037,3000,0,0,0,0.0,0.0,0.0,1,211,211,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,38,137026038,3000,0,0,0,0.0,0.0,0.0,1,97,97,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,39,137026039,3000,0,0,0,0.0,0.0,0.0,1,87,87,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,40,137026040,3000,0,0,0,0.0,0.0,0.0,1,49,49,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,41,137026041,3000,0,0,0,0.0,0.0,0.0,1,111,111,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,42,137026042,3000,0,0,0,0.0,0.0,0.0,1,106,106,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,43,137026043,3000,0,0,0,0.0,0.0,0.0,1,121,121,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,44,137026044,3000,0,0,0,0.0,0.0,0.0,1,244,244,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,45,137026045,3000,0,0,0,0.0,0.0,0.0,1,46,46,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,46,137026046,3000,0,0,0,0.0,0.0,0.0,1,85,85,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,47,137026047,3000,0,0,0,0.0,0.0,0.0,1,88,88,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,48,137026048,3000,0,0,0,0.0,0.0,0.0,1,148,148,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,49,137026049,3000,0,0,0,0.0,0.0,0.0,1,132,132,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,50,137026050,3000,0,0,0,0.0,0.0,0.0,1,59,59,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,51,137026051,3000,0,0,0,0.0,0.0,0.0,1,216,216,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,52,137026052,3000,0,0,0,0.0,0.0,0.0,1,85,85,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,53,137026053,3000,0,0,0,0.0,0.0,0.0,1,219,219,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,54,137026054,3000,0,0,0,0.0,0.0,0.0,1,92,92,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,55,137026055,3000,0,0,0,0.0,0.0,0.0,1,62,62,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,56,137026056,3000,0,0,0,0.0,0.0,0.0,1,180,180,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,57,137026057,3000,0,0,0,0.0,0.0,0.0,1,34,34,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,58,137026058,3000,0,0,0,0.0,0.0,0.0,1,135,135,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,59,137026059,3000,0,0,0,0.0,0.0,0.0,1,69,69,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,60,137026060,3000,0,0,0,0.0,0.0,0.0,1,188,188,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,61,137026061,3000,0,0,0,0.0,0.0,0.0,1,160,160,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,62,137026062,3000,0,0,0,0.0,0.0,0.0,1,140,140,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,63,137026063,3000,0,0,0,0.0,0.0,0.0,1,65,65,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,64,137026064,3000,0,0,0,0.0,0.0,0.0,1,113,113,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,65,137026065,3000,0,0,0,0.0,0.0,0.0,1,371,371,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,66,137026066,3000,0,0,0,0.0,0.0,0.0,1,115,115,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,67,137026067,3000,0,0,0,0.0,0.0,0.0,1,154,154,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,68,137026068,3000,0,0,0,0.0,0.0,0.0,1,226,226,0.0,0.0
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,20.0,0.12,69,137026069,3000,0,0,0,0.0,0.0,0.0,1,181,181,0.0,0.0
