stage,alpha,formula_index,formula_generation_seed,formula_sha256,is_satisfiable,n_variables,n_clauses,kw,rho,n_trials,n_cycles,mean_selected_unsat,mean_selected_unsat_rate,mean_best_unsat,mean_best_unsat_rate,mean_final_unsat,mean_final_unsat_rate,best_trial_unsat,best_trial_unsat_rate,success_rate_sat,mean_convergence_cycle,mean_first_hit_cycle_successful,formula_objective
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,4.0,0.06,100,3000,2.11,0.0035166666666666666,2.11,0.0035166666666666666,8.06,0.013433333333333334,1,0.0016666666666666668,,1080.24,,0.0042934133333333326
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,4.0,0.06,100,3000,2.21,0.003683333333333333,2.21,0.003683333333333333,8.12,0.013533333333333331,2,0.0033333333333333335,,1101.37,,0.00488379
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,4.0,0.06,100,3000,0.71,0.0011833333333333333,0.71,0.0011833333333333333,4.52,0.007533333333333333,0,0.0,0.29,755.42,1291.8275862068965,-0.027564859999999997
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,4.0,0.06,100,3000,0.38,0.0006333333333333333,0.38,0.0006333333333333333,2.25,0.00375,0,0.0,0.62,988.88,1330.3225806451612,-0.06103704
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,4.0,0.06,100,3000,3.78,0.0063,3.78,0.0063,8.54,0.014233333333333332,3,0.005,,722.91,,0.00779097
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,4.0,0.06,100,3000,0.53,0.0008833333333333334,0.53,0.0008833333333333334,3.3,0.0055,0,0.0,0.48,1119.85,1410.1875,-0.04674338333333333
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,4.0,0.06,100,3000,1.45,0.002416666666666667,1.45,0.002416666666666667,7.05,0.01175,1,0.0016666666666666668,,1205.36,,0.00323512
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,4.0,0.06,100,3000,3.2,0.005333333333333334,3.2,0.005333333333333334,8.65,0.014416666666666668,2,0.0033333333333333335,,967.42,,0.006489140000000001
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,4.0,0.06,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.37,0.010616666666666667,1,0.0016666666666666668,,659.75,,0.00230325
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,4.0,0.06,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,335.91,335.91,-0.09988803
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,4.0,0.06,100,3000,2.41,0.004016666666666667,2.41,0.004016666666666667,7.28,0.012133333333333335,2,0.0033333333333333335,,797.75,,0.005115916666666667
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,4.0,0.06,100,3000,1.81,0.0030166666666666666,1.81,0.0030166666666666666,7.22,0.012033333333333333,1,0.0016666666666666668,,476.21,,0.00359207
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,4.0,0.06,100,3000,1.18,0.0019666666666666665,1.18,0.0019666666666666665,6.17,0.010283333333333334,1,0.0016666666666666668,,927.44,,0.0026924799999999997
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,4.0,0.06,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,5.71,0.009516666666666666,1,0.0016666666666666668,0.0,434.68,,0.0022282266666666666
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,4.0,0.06,100,3000,2.0,0.0033333333333333335,2.0,0.0033333333333333335,7.09,0.011816666666666666,2,0.0033333333333333335,,542.95,,0.00434765
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,4.0,0.06,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.3,0.010499999999999999,1,0.0016666666666666668,,395.13,,0.0022150433333333335
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,4.0,0.06,100,3000,0.73,0.0012166666666666667,0.73,0.0012166666666666667,4.56,0.007599999999999999,0,0.0,0.35,1318.09,1500.057142857143,-0.03334397
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,4.0,0.06,100,3000,0.04,6.666666666666667e-05,0.04,6.666666666666667e-05,0.2,0.0003333333333333334,0,0.0,0.96,682.06,704.4375,-0.09570598
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,4.0,0.06,100,3000,0.83,0.0013833333333333332,0.83,0.0013833333333333332,4.91,0.008183333333333334,0,0.0,0.17,598.16,770.0,-0.01541728
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,4.0,0.06,100,3000,2.29,0.0038166666666666666,2.29,0.0038166666666666666,7.28,0.012133333333333335,2,0.0033333333333333335,,944.6,,0.004964866666666666
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,4.0,0.06,100,3000,0.98,0.0016333333333333332,0.98,0.0016333333333333332,6.13,0.010216666666666667,0,0.0,0.02,597.46,1766.5,-0.00016751333333333348
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,4.0,0.06,100,3000,1.3,0.0021666666666666666,1.3,0.0021666666666666666,6.95,0.011583333333333334,1,0.0016666666666666668,,1337.29,,0.0030290966666666665
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,4.0,0.06,100,3000,0.93,0.0015500000000000002,0.93,0.0015500000000000002,5.09,0.008483333333333332,0,0.0,0.07,294.5,1763.142857142857,-0.005351833333333334
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,4.0,0.06,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,235.75,235.75,-0.09992141666666667
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,4.0,0.06,100,3000,0.17,0.00028333333333333335,0.17,0.00028333333333333335,1.24,0.0020666666666666667,0,0.0,0.83,1138.3,1202.4578313253012,-0.08233723333333334
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,4.0,0.06,100,3000,1.72,0.0028666666666666667,1.72,0.0028666666666666667,6.8,0.011333333333333332,1,0.0016666666666666668,,739.85,,0.00352995
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,4.0,0.06,100,3000,2.23,0.0037166666666666667,2.23,0.0037166666666666667,7.45,0.012416666666666666,2,0.0033333333333333335,,1106.97,,0.00491899
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,4.0,0.08,100,3000,0.3,0.0005,0.3,0.0005,1.79,0.0029833333333333335,0,0.0,0.7,1125.6,1324.942857142857,-0.06912479999999999
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,4.0,0.08,100,3000,2.48,0.0041333333333333335,2.48,0.0041333333333333335,8.36,0.013933333333333332,2,0.0033333333333333335,,991.49,,0.005297163333333334
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,4.0,0.08,100,3000,2.32,0.0038666666666666663,2.32,0.0038666666666666663,8.08,0.013466666666666667,2,0.0033333333333333335,,845.79,,0.004981929999999999
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,4.0,0.08,100,3000,2.12,0.0035333333333333336,2.12,0.0035333333333333336,8.13,0.013550000000000001,2,0.0033333333333333335,,1060.97,,0.004720323333333333
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,4.0,0.08,100,3000,2.25,0.00375,2.25,0.00375,8.08,0.013466666666666667,1,0.0016666666666666668,,1060.95,,0.004520316666666666
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,4.0,0.08,100,3000,0.77,0.0012833333333333334,0.77,0.0012833333333333334,5.07,0.008450000000000001,0,0.0,0.24,675.52,1126.7083333333333,-0.022491493333333334
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,4.0,0.08,100,3000,0.4,0.0006666666666666668,0.4,0.0006666666666666668,2.54,0.004233333333333334,0,0.0,0.6,976.79,1332.0666666666666,-0.059007736666666664
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,4.0,0.08,100,3000,3.81,0.00635,3.81,0.00635,8.41,0.014016666666666667,3,0.005,,775.6,,0.007858533333333334
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,4.0,0.08,100,3000,0.53,0.0008833333333333334,0.53,0.0008833333333333334,3.31,0.005516666666666667,0,0.0,0.5,1179.71,1573.52,-0.048723430000000005
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,4.0,0.08,100,3000,1.4,0.002333333333333333,1.4,0.002333333333333333,6.86,0.011433333333333334,1,0.0016666666666666668,,1370.39,,0.0032067966666666664
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,4.0,0.08,100,3000,3.14,0.005233333333333334,3.14,0.005233333333333334,8.69,0.014483333333333332,2,0.0033333333333333335,,1111.16,,0.006437053333333334
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,4.0,0.08,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.52,0.010866666666666665,1,0.0016666666666666668,,623.53,,0.0022911766666666666
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,4.0,0.08,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,379.59,379.59,-0.09987347
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,4.0,0.08,100,3000,2.43,0.004050000000000001,2.43,0.004050000000000001,7.58,0.012633333333333333,2,0.0033333333333333335,,817.26,,0.005155753333333334
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,4.0,0.08,100,3000,1.84,0.0030666666666666668,1.84,0.0030666666666666668,7.39,0.012316666666666667,1,0.0016666666666666668,,471.14,,0.0036403800000000004
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,4.0,0.08,100,3000,1.18,0.0019666666666666665,1.18,0.0019666666666666665,6.43,0.010716666666666666,1,0.0016666666666666668,,970.99,,0.0027069966666666665
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,4.0,0.08,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,5.82,0.0097,1,0.0016666666666666668,0.0,430.39,,0.002226796666666667
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,4.0,0.08,100,3000,2.0,0.0033333333333333335,2.0,0.0033333333333333335,7.13,0.011883333333333333,2,0.0033333333333333335,,593.22,,0.004364406666666667
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,4.0,0.08,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.33,0.01055,1,0.0016666666666666668,,420.97,,0.002223656666666667
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,4.0,0.08,100,3000,0.78,0.0013,0.78,0.0013,5.16,0.0086,0,0.0,0.3,1226.42,1462.5,-0.028291193333333332
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,4.0,0.08,100,3000,0.02,3.3333333333333335e-05,0.02,3.3333333333333335e-05,0.14,0.00023333333333333336,0,0.0,0.98,784.01,796.3775510204082,-0.09770533
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,4.0,0.08,100,3000,0.9,0.0015,0.9,0.0015,5.26,0.008766666666666666,0,0.0,0.1,721.08,879.4,-0.008259640000000002
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,4.0,0.08,100,3000,2.37,0.00395,2.37,0.00395,7.31,0.012183333333333332,2,0.0033333333333333335,,952.03,,0.005100676666666667
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,4.0,0.08,100,3000,0.97,0.0016166666666666666,0.97,0.0016166666666666666,6.19,0.010316666666666667,0,0.0,0.03,661.31,1599.6666666666667,-0.0011628966666666668
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,4.0,0.08,100,3000,1.29,0.00215,1.29,0.00215,7.05,0.01175,1,0.0016666666666666668,,1351.26,,0.0030170866666666667
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,4.0,0.08,100,3000,0.95,0.0015833333333333333,0.95,0.0015833333333333333,5.44,0.009066666666666667,0,0.0,0.05,245.05,1101.6,-0.003334983333333334
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,4.0,0.08,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,255.88,255.88,-0.09991470666666667
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,4.0,0.08,100,3000,0.19,0.00031666666666666665,0.19,0.00031666666666666665,1.25,0.0020833333333333333,0,0.0,0.81,1106.21,1180.2222222222222,-0.08031459666666668
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,4.0,0.08,100,3000,1.77,0.00295,1.77,0.00295,6.77,0.011283333333333333,1,0.0016666666666666668,,644.52,,0.0035815066666666667
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,4.0,0.08,100,3000,2.26,0.0037666666666666664,2.26,0.0037666666666666664,7.66,0.012766666666666667,2,0.0033333333333333335,,1078.93,,0.004959643333333333
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,4.0,0.12,100,3000,0.31,0.0005166666666666667,0.31,0.0005166666666666667,1.78,0.0029666666666666665,0,0.0,0.69,1184.71,1410.1739130434783,-0.06808842999999999
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,4.0,0.12,100,3000,2.47,0.004116666666666667,2.47,0.004116666666666667,8.48,0.014133333333333335,2,0.0033333333333333335,,1031.34,,0.0052937800000000005
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,4.0,0.12,100,3000,2.42,0.004033333333333333,2.42,0.004033333333333333,8.14,0.013566666666666668,2,0.0033333333333333335,,723.25,,0.00510775
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,4.0,0.12,100,3000,2.12,0.0035333333333333336,2.12,0.0035333333333333336,8.38,0.013966666666666667,1,0.0016666666666666668,,1150.09,,0.004333363333333334
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,4.0,0.12,100,3000,2.21,0.003683333333333333,2.21,0.003683333333333333,8.36,0.013933333333333332,1,0.0016666666666666668,,1096.41,,0.004465469999999999
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,4.0,0.12,100,3000,0.8,0.0013333333333333335,0.8,0.0013333333333333335,5.67,0.00945,0,0.0,0.2,731.19,1134.4,-0.01842293666666667
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,4.0,0.12,100,3000,0.47,0.0007833333333333333,0.47,0.0007833333333333333,2.85,0.00475,0,0.0,0.55,1076.72,1427.3454545454545,-0.05385776000000001
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,4.0,0.12,100,3000,3.79,0.006316666666666667,3.79,0.006316666666666667,8.92,0.014866666666666667,3,0.005,,721.59,,0.007807196666666667
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,4.0,0.12,100,3000,0.67,0.0011166666666666666,0.67,0.0011166666666666666,4.36,0.007266666666666667,0,0.0,0.36,1008.02,1326.138888888889,-0.03454732666666666
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,4.0,0.12,100,3000,1.47,0.00245,1.47,0.00245,7.25,0.012083333333333333,1,0.0016666666666666668,,1379.2,,0.0033264
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,4.0,0.12,100,3000,3.26,0.0054333333333333326,3.26,0.0054333333333333326,9.2,0.015333333333333332,2,0.0033333333333333335,,855.34,,0.006551779999999999
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,4.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.92,0.011533333333333333,1,0.0016666666666666668,,726.14,,0.00232538
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,4.0,0.12,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,432.72,432.72,-0.09985576
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,4.0,0.12,100,3000,2.58,0.0043,2.58,0.0043,8.09,0.013483333333333333,2,0.0033333333333333335,,636.31,,0.005345436666666667
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,4.0,0.12,100,3000,1.91,0.003183333333333333,1.91,0.003183333333333333,7.45,0.012416666666666666,1,0.0016666666666666668,,443.72,,0.003747906666666667
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,4.0,0.12,100,3000,1.16,0.0019333333333333331,1.16,0.0019333333333333331,6.97,0.011616666666666666,1,0.0016666666666666668,,1012.55,,0.0026875166666666664
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,4.0,0.12,100,3000,0.99,0.00165,0.99,0.00165,6.22,0.010366666666666666,0,0.0,0.01,472.68,201.0,0.0008075599999999999
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,4.0,0.12,100,3000,2.0,0.0033333333333333335,2.0,0.0033333333333333335,7.45,0.012416666666666666,2,0.0033333333333333335,,632.08,,0.00437736
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,4.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,6.97,0.011616666666666666,1,0.0016666666666666668,,448.45,,0.0022328166666666666
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,4.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,5.79,0.00965,0,0.0,0.24,1257.53,1691.75,-0.021914156666666667
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,4.0,0.12,100,3000,0.02,3.3333333333333335e-05,0.02,3.3333333333333335e-05,0.11,0.00018333333333333334,0,0.0,0.98,891.79,906.5510204081633,-0.09766940333333334
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,4.0,0.12,100,3000,0.92,0.0015333333333333334,0.92,0.0015333333333333334,5.46,0.0091,0,0.0,0.1,816.29,845.1,-0.008194570000000002
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,4.0,0.12,100,3000,2.41,0.004016666666666667,2.41,0.004016666666666667,7.79,0.012983333333333333,2,0.0033333333333333335,,963.08,,0.005171026666666667
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,4.0,0.12,100,3000,0.99,0.00165,0.99,0.00165,6.61,0.011016666666666668,0,0.0,0.02,727.55,906.0,-0.00010748333333333339
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,4.0,0.12,100,3000,1.41,0.0023499999999999997,1.41,0.0023499999999999997,7.27,0.012116666666666666,1,0.0016666666666666668,,1400.61,,0.0032335366666666663
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,4.0,0.12,100,3000,0.92,0.0015333333333333334,0.92,0.0015333333333333334,5.55,0.00925,0,0.0,0.08,299.96,1196.625,-0.0063666799999999996
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,4.0,0.12,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,322.88,322.88,-0.09989237333333334
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,4.0,0.12,100,3000,0.29,0.0004833333333333333,0.29,0.0004833333333333333,1.66,0.0027666666666666664,0,0.0,0.72,1098.69,1236.4444444444443,-0.07115043666666666
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,4.0,0.12,100,3000,1.79,0.0029833333333333335,1.79,0.0029833333333333335,7.13,0.011883333333333333,1,0.0016666666666666668,,726.69,,0.00364223
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,4.0,0.12,100,3000,2.38,0.003966666666666666,2.38,0.003966666666666666,7.62,0.0127,2,0.0033333333333333335,,912.68,,0.005104226666666666
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,8.0,0.0,100,3000,0.12,0.00019999999999999998,0.12,0.00019999999999999998,0.5,0.0008333333333333334,0,0.0,0.88,750.38,784.0795454545455,-0.08754987333333333
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,8.0,0.0,100,3000,2.52,0.0042,2.52,0.0042,5.12,0.008533333333333334,2,0.0033333333333333335,,651.18,,0.005250393333333333
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,8.0,0.0,100,3000,2.37,0.00395,2.37,0.00395,5.26,0.008766666666666666,2,0.0033333333333333335,,390.87,,0.004913623333333334
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,8.0,0.0,100,3000,1.69,0.0028166666666666665,1.69,0.0028166666666666665,4.53,0.00755,1,0.0016666666666666668,,950.71,,0.0035502366666666668
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,8.0,0.0,100,3000,2.14,0.0035666666666666668,2.14,0.0035666666666666668,4.8,0.008,1,0.0016666666666666668,,693.07,,0.004214356666666667
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,8.0,0.0,100,3000,0.46,0.0007666666666666667,0.46,0.0007666666666666667,1.54,0.0025666666666666667,0,0.0,0.54,553.19,753.1111111111111,-0.05304893666666667
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,8.0,0.0,100,3000,0.35,0.0005833333333333333,0.35,0.0005833333333333333,1.38,0.0023,0,0.0,0.65,805.68,1098.9846153846154,-0.06414810666666666
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,8.0,0.0,100,3000,3.49,0.005816666666666667,3.49,0.005816666666666667,6.02,0.010033333333333333,3,0.005,,587.97,,0.007262656666666667
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,8.0,0.0,100,3000,0.4,0.0006666666666666668,0.4,0.0006666666666666668,1.15,0.0019166666666666666,0,0.0,0.65,1011.1,1236.6153846153845,-0.0639963
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,8.0,0.0,100,3000,1.49,0.0024833333333333335,1.49,0.0024833333333333335,3.92,0.006533333333333333,1,0.0016666666666666668,,873.54,,0.00319118
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,8.0,0.0,100,3000,2.86,0.0047666666666666664,2.86,0.0047666666666666664,5.3,0.008833333333333334,2,0.0033333333333333335,,932.35,,0.005910783333333333
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,8.0,0.0,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,3.96,0.0066,1,0.0016666666666666668,,341.76,,0.0021972533333333333
